"a_employee_number","e_gender","a_activity_status","a_location_primary","a_job_class_code","a_pay_type","a_location","a_bargain_unit","jb_job_calc_code","a_position_code","s_days_per_year","s_period_hours","s_hours_per_day","s_pay_periods","s_frequency","s_pay_scale","a_salary_annual","s_period_salary","s_daily_rate","s_hourly_rate","a_org","a_object","s_d_proj","s_start_date","s_end_date","s_reference_salary","a_base_pay","s_salary_job_pay","s_line_pay_amount","s_daily_rate_jb","s_hourly_rate_jp","s_status","s_emp_pay_type","s_hours_per_year","s_days_per_period","a_job_class_descsh","a_job_class_desc","jb_status","jb_pay_basis","jb_hrs_per_day","jb_hrs_per_yr","jb_employee_type","a_bargain_desc_sh","a_bargain_desc","a_location_desc_sh","a_location_desc","s_inactive","s_fulltime_percent","ch_calendar_code","s_work_start_date","s_work_end_date"
"357","Male","A","23","1185","100","23","1000","32","118500002","260.00","86.67","8.00","24.0000","S","A","67228.97","2801.21","258.5730","32.3216","01234531","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","67228.97","Y","67228.97","2801.21","258.5730","32.3216","1",,"2080.00","10.83","EQP OPERAT","EQUIPMENT OPERATOR",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"361","Male","A","23","2411","100","23","2000","32","241100001","260.00","86.67","8.00","24.0000","S","A","112387.52","4682.81","432.2597","54.0325","01237031","400002",,"2009-12-16T00:00:00.000","9999-12-31T00:00:00.000","112387.52","Y","112387.52","4682.81","432.2597","54.0325","1",,"2080.00","10.83","PW SUPRINT","PW SUPERINTENDENT",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2009-12-16T00:00:00.000","9999-12-31T00:00:00.000"
"365","Male","A","23","1185","100","23","1000","32","118500005","260.00","86.67","8.00","24.0000","S","A","67228.97","2801.21","258.5730","32.3216","01234431","400003",,"2008-10-24T00:00:00.000","9999-12-31T00:00:00.000","67228.97","Y","67228.97","2801.21","258.5730","32.3216","1",,"2080.00","10.83","EQP OPERAT","EQUIPMENT OPERATOR",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-10-24T00:00:00.000","9999-12-31T00:00:00.000"
"371","Female","A","23","4115","100","23","4000","32","411500002","260.00","81.25","7.50","24.0000","S","A","125439.93","5226.66","482.4613","64.3282","01231031","400001",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","125439.93","Y","125439.93","5226.66","482.4613","64.3282","1",,"1950.00","10.83","PRO MAN I","PROJECT MANAGER I",,"S","7.50","1950.00",,"EXE MNGMNT","EXECUTIVE MANAGEMENT","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"373","Male","A","23","1309","100","23","1000","32","130900006","260.00","86.67","8.00","24.0000","S","A","62588.46","2607.85","240.7248","30.0906","01237031","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","62588.46","Y","62588.46","2607.85","240.7248","30.0906","1",,"2080.00","10.83","MNT WKR II","MAINTENANCE WORKER II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"374","Male","A","23","1309","100","23","1000","32","130900004","260.00","86.67","8.00","24.0000","S","A","59956.16","2498.17","230.6006","28.8251","01234531","400003",,"2008-08-13T00:00:00.000","9999-12-31T00:00:00.000","59956.16","Y","59956.16","2498.17","230.6006","28.8251","1",,"2080.00","10.83","MNT WKR II","MAINTENANCE WORKER II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-08-13T00:00:00.000","9999-12-31T00:00:00.000"
"379","Male","A","23","1185","100","23","1000","32","118500006","260.00","86.67","8.00","24.0000","S","A","67228.97","2801.21","258.5730","32.3216","01234331","400003",,"2008-10-24T00:00:00.000","9999-12-31T00:00:00.000","67228.97","Y","67228.97","2801.21","258.5730","32.3216","1",,"2080.00","10.83","EQP OPERAT","EQUIPMENT OPERATOR",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-10-24T00:00:00.000","9999-12-31T00:00:00.000"
"381","Male","A","23","2410","100","23","2000","32","241000001","260.00","86.67","8.00","24.0000","S","A","112387.52","4682.81","432.2597","54.0325","01234231","400002",,"2008-05-01T00:00:00.000","9999-12-31T00:00:00.000","112387.52","Y","112387.52","4682.81","432.2597","54.0325","1",,"2080.00","10.83","PW STRTS S","PW STRTS MAINT SUPERINTENDENT",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-05-01T00:00:00.000","9999-12-31T00:00:00.000"
"400","Male","A","23","2215","100","23","2000","32","221500001","260.00","86.67","8.00","24.0000","S","A","98968.40","4123.68","380.6477","47.5810","01232531","400002",,"2009-09-16T00:00:00.000","9999-12-31T00:00:00.000","98968.40","Y","98968.40","4123.68","380.6477","47.5810","1",,"2080.00","10.83","ELECT SUP","ELECTRICAL SUPERVISOR",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2009-09-16T00:00:00.000","9999-12-31T00:00:00.000"
"414","Female","A","22","4115","100","22","4000","21","411500004","260.00","81.25","7.50","24.0000","S","S","132278.40","5511.60","508.7631","67.8351","40322431","400001",,"2018-07-01T00:00:00.000","9999-12-31T00:00:00.000","132278.40","Y","132278.40","5511.60","508.7631","67.8351","1",,"1950.00","0.00","PRO MAN I","PROJECT MANAGER I",,"S","7.50","1950.00",,"EXE MNGMNT","EXECUTIVE MANAGEMENT","WTR RES","WATER RESOURCE RECOVERY","A","1.0000",,"2018-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"440","Male","A","23","1105","100","23","1000","32","110500008","260.00","86.67","8.00","24.0000","S","A","77004.60","3208.53","296.1715","37.0214","01235031","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","77004.60","Y","77004.60","3208.53","296.1715","37.0214","1",,"2080.00","10.83","CB EQ MEC","COMB. EQUIPMENT MECHANIC",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"446","Female","A","38","1325","100","38","1000","32","132500002","260.00","81.25","7.50","24.0000","S","A","42667.82","1777.83","164.1070","21.8809","10385051","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","42667.82","Y","42667.82","1777.83","164.1070","21.8809","1",,"1950.00","10.83","PAR TRN DR","PARATRANSIT DRIVER",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","TRANSOPERN","TRANSPORTATION OPERATION","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"451","Female","A","17","1070","100","17","1000","32","107000002","260.00","81.25","7.50","24.0000","S","A","63724.18","2655.17","245.0930","32.6791","01177015","400003",,"2018-02-22T00:00:00.000","9999-12-31T00:00:00.000","63724.18","Y","63724.18","2655.17","245.0930","32.6791","4",,"1950.00","10.83","BUS LIC SP","BUSINESS LICENSE SPECIALIST",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","FINANCE","FINANCE","A","1.0000",,"2018-02-01T00:00:00.000","9999-12-31T00:00:00.000"
"452","Female","A","38","1327","100","38","1000","32","132700001","260.00","81.25","7.50","24.0000","S","A","65758.91","2739.95","252.9189","33.7225","10385051","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","65758.91","Y","65758.91","2739.95","252.9189","33.7225","1",,"1950.00","10.83","PARA DR/LD","PARATRANSIT DRIVER LEADWORKER",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","TRANSOPERN","TRANSPORTATION OPERATION","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"460","Female","A","17","2050","100","17","2000","32","205000002","260.00","81.25","7.50","24.0000","S","A","92206.86","3841.95","354.6418","47.2856","01173415","400002",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","92206.86","Y","92206.86","3841.95","354.6418","47.2856","1",,"1950.00","10.83","BUD AN II","BUDGET ANALYST II",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","FINANCE","FINANCE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"466","Female","A","21","2400","100","21","2000","32","240000004","260.00","81.25","7.50","24.0000","S","A","117971.57","4915.48","453.7368","60.4982","01211013","400002",,"2010-07-01T00:00:00.000","9999-12-31T00:00:00.000","117971.57","Y","117971.57","4915.48","453.7368","60.4982","1",,"1950.00","10.83","PRO COORD","PROJECT COORDINATOR",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","ONS","OFFICE OF NEIGHBORHOOD SAFETY","A","1.0000",,"2010-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"477","Female","A","33","2205","100","33","2000","32","220500007","260.00","65.00","6.00","24.0000","S","A","94377.26","3932.39","362.9895","60.4983",,,,"2017-04-05T00:00:00.000","9999-12-31T00:00:00.000","94377.26","Y","94377.26","3932.39","362.9895","60.4983","1",,"1560.00","10.83","D/P MGR II","DEVELOPMENT PROJECT MANAGER II",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","HS DEP COR","HOUSING DEPARTMENT COR","A","0.8000",,"2017-04-05T00:00:00.000","9999-12-31T00:00:00.000"
"518","Female","A","20","1015","100","20","1000","32","101500007","260.00","81.25","7.50","24.0000","S","A","70471.59","2936.32","271.0446","36.1393","01203722","400003",,"2008-07-23T00:00:00.000","9999-12-31T00:00:00.000","70471.59","Y","70471.59","2936.32","271.0446","36.1393","1",,"1950.00","10.83","ADMIN AIDE","ADMINISTRATIVE AIDE",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","FIRE","FIRE","A","1.0000",,"2008-07-23T00:00:00.000","9999-12-31T00:00:00.000"
"542","Male","A","23","1066","100","23","1000","32","106600002","260.00","86.67","8.00","24.0000","S","A","80871.34","3369.64","311.0436","38.8805","01232231","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","80871.34","Y","80871.34","3369.64","311.0436","38.8805","4",,"2080.00","10.83","BDG WK III","BUILDING TRADES WORKER III",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"546","Female","A","18","2385","100","18","2000","32","238500001","260.00","81.25","7.50","24.0000","S","A","126409.17","5267.05","486.1891","64.8252",,,,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","126409.17","Y","126409.17","5267.05","486.1891","64.8252","1",,"1950.00","10.83","PRIN PR AN","PRINCIPAL PERSONNEL ANALYST",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","HRM","HUMAN RESOURCES MANAGEMENT","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"549","Male","A","23","1215","100","23","1000","32","121500015","260.00","86.67","8.00","24.0000","S","A","55141.57","2297.57","212.0830","26.5104",,,,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","55141.57","Y","55141.57","2297.57","212.0830","26.5104","1",,"2080.00","10.83","GRDSKP GRD","GROUNDSKEEPER/GARDENER",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"558","Male","A","19","5505","100","19","5500","32","550500006","260.00","86.67","8.00","24.0000","S","A","156834.29","6534.76","603.2088","75.4011","01191021","400004",,"2008-06-01T00:00:00.000","9999-12-31T00:00:00.000","156834.29","Y","156834.29","6534.76","603.2088","75.4011","1",,"2080.00","10.83","POL LIEUTN","POLICE LIEUTENANT",,,"0.00","0.00",,"RPMA","RICHMOND POLICE MGMT ASSOC","POLICE","POLICE","A","1.0000",,"2008-06-01T00:00:00.000","9999-12-31T00:00:00.000"
"569","Male","A","19","5000","100","19","5000","32","500000049","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2008-12-01T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-12-01T00:00:00.000","9999-12-31T00:00:00.000"
"589","Male","A","19","5000","100","19","5000","32","500000089","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"608","Male","A","19","5505","100","19","5500","32","550500004","260.00","86.67","8.00","24.0000","S","A","156834.29","6534.76","603.2088","75.4011","01191021","400004",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000","156834.29","Y","156834.29","6534.76","603.2088","75.4011","1",,"2080.00","10.83","POL LIEUTN","POLICE LIEUTENANT",,,"0.00","0.00",,"RPMA","RICHMOND POLICE MGMT ASSOC","POLICE","POLICE","A","1.0000",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"647","Male","A","19","5000","100","19","5000","32","500000102","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"655","Male","A","19","5000","100","19","5000","32","500000079","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2008-02-05T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-02-05T00:00:00.000","9999-12-31T00:00:00.000"
"659","Male","A","19","5505","100","19","5500","32","550500005","260.00","86.67","8.00","24.0000","S","A","156834.29","6534.76","603.2088","75.4011","01191021","400004",,"2008-08-31T00:00:00.000","9999-12-31T00:00:00.000","156834.29","Y","156834.29","6534.76","603.2088","75.4011","1",,"2080.00","10.83","POL LIEUTN","POLICE LIEUTENANT",,,"0.00","0.00",,"RPMA","RICHMOND POLICE MGMT ASSOC","POLICE","POLICE","A","1.0000",,"2008-08-31T00:00:00.000","9999-12-31T00:00:00.000"
"663","Male","A","19","5000","100","19","5000","32","500000011","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"682","Male","A","19","5005","100","19","5000","32","500500004","260.00","86.67","8.00","24.0000","S","A","138229.88","5759.58","531.6534","66.4567","01191021","400004",,"2011-07-03T00:00:00.000","9999-12-31T00:00:00.000","138229.88","Y","138229.88","5759.58","531.6534","66.4567","1",,"2080.00","10.83","POL SERGEA","POLICE SERGEANT",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2011-07-03T00:00:00.000","9999-12-31T00:00:00.000"
"688","Male","A","19","5000","100","19","5000","32","500000044","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2007-07-01T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2007-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"692","Male","A","19","5000","100","19","5000","32","500000086","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2008-05-03T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-05-03T00:00:00.000","9999-12-31T00:00:00.000"
"700","Male","A","19","5505","100","19","5500","32","550500012","260.00","86.67","8.00","24.0000","S","A","156834.29","6534.76","603.2088","75.4011","01191021","400004",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000","156834.29","Y","156834.29","6534.76","603.2088","75.4011","1",,"2080.00","10.83","POL LIEUTN","POLICE LIEUTENANT",,,"0.00","0.00",,"RPMA","RICHMOND POLICE MGMT ASSOC","POLICE","POLICE","A","1.0000",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"709","Male","A","19","5505","100","19","5500","32","550500007","260.00","86.67","8.00","24.0000","S","A","156834.29","6534.76","603.2088","75.4011","01191021","400004",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000","156834.29","Y","156834.29","6534.76","603.2088","75.4011","1",,"2080.00","10.83","POL LIEUTN","POLICE LIEUTENANT",,,"0.00","0.00",,"RPMA","RICHMOND POLICE MGMT ASSOC","POLICE","POLICE","A","1.0000",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"714","Male","A","19","4008","100","19","4000","32","400800001","260.00","86.67","8.00","24.0000","S","A","220008.00","9167.00","846.1846","105.7731","01191021","400004",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000","220008.00","Y","220008.00","9167.00","846.1846","105.7731","1",,"2080.00","10.83","AST POL CH","ASSISTANT POLICE CHIEF",,"S","8.00","2080.00",,"EXE MNGMNT","EXECUTIVE MANAGEMENT","POLICE","POLICE","A","1.0000",,"2008-01-16T00:00:00.000","9999-12-31T00:00:00.000"
"717","Male","A","19","5000","100","19","5000","32","500000082","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"721","Male","A","19","5500","100","19","5500","32","550000001","260.00","86.67","8.00","24.0000","S","A","174770.67","7282.11","672.1949","84.0244","01191021","400004",,"2014-06-15T00:00:00.000","9999-12-31T00:00:00.000","174770.67","Y","174770.67","7282.11","672.1949","84.0244","1",,"2080.00","10.83","POL CAPTAI","POLICE CAPTAIN",,,"0.00","0.00",,"RPMA","RICHMOND POLICE MGMT ASSOC","POLICE","POLICE","A","1.0000",,"2014-06-15T00:00:00.000","9999-12-31T00:00:00.000"
"727","Female","A","19","4105","100","19","4000","32","410500001","260.00","86.67","8.00","24.0000","S","A","249996.00","10416.50","961.5231","120.1904","01191021","400001",,"2013-06-02T00:00:00.000","9999-12-31T00:00:00.000","249996.00","Y","249996.00","10416.50","961.5231","120.1904","1",,"2080.00","10.83","POL CHIEF","POLICE CHIEF",,"S","8.00","2080.00",,"EXE MNGMNT","EXECUTIVE MANAGEMENT","POLICE","POLICE","A","1.0000",,"2013-06-02T00:00:00.000","9999-12-31T00:00:00.000"
"742","Female","A","19","2140","100","19","2000","32","214000004","260.00","81.25","7.50","24.0000","S","A","103179.77","4299.16","396.8453","52.9127","01197021","400002",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","103179.77","Y","103179.77","4299.16","396.8453","52.9127","1",,"1950.00","10.83","COM SFT SU","COMM SHIFT SUPERVISOR",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","POLICE","POLICE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"745","Male","A","19","1125","100","19","1000","32","112500009","260.00","81.25","7.50","24.0000","S","A","80128.35","3338.68","308.1860","41.0915","01197021","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","80128.35","Y","80128.35","3338.68","308.1860","41.0915","1",,"1950.00","10.83","COM DSP II","COMMUNICATIONS DISPATCHER II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","POLICE","POLICE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"747","Female","A","19","1125","100","19","1000","32","112500004","260.00","81.25","7.50","24.0000","S","A","80128.35","3338.68","308.1860","41.0915","01197021","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","80128.35","Y","80128.35","3338.68","308.1860","41.0915","1",,"1950.00","10.83","COM DSP II","COMMUNICATIONS DISPATCHER II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","POLICE","POLICE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"748","Female","A","19","1317","100","19","1000","32","131700010","260.00","81.25","7.50","24.0000","S","A","57873.66","2411.40","222.5910","29.6788","01191021","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","57873.66","Y","57873.66","2411.40","222.5910","29.6788","1",,"1950.00","10.83","OFF AST II","OFFICE ASSISTANT II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","POLICE","POLICE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"750","Female","A","19","1015","100","19","1000","32","101500005","260.00","81.25","7.50","24.0000","S","A","70471.59","2936.32","271.0446","36.1393","01191021","400003",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000","70471.59","Y","70471.59","2936.32","271.0446","36.1393","1",,"1950.00","10.83","ADMIN AIDE","ADMINISTRATIVE AIDE",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","POLICE","POLICE","A","1.0000",,"2008-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"758","Female","A","19","5005","100","19","5000","32","500500005","260.00","86.67","8.00","24.0000","S","A","138229.88","5759.58","531.6534","66.4567","01196021","400004",,"2013-06-02T00:00:00.000","9999-12-31T00:00:00.000","138229.88","Y","138229.88","5759.58","531.6534","66.4567","1",,"2080.00","10.83","POL SERGEA","POLICE SERGEANT",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2013-06-02T00:00:00.000","9999-12-31T00:00:00.000"
