"credentialid","name","type","businessname","dba","fullcredentialcode","credentialtype","credentialnumber","credentialsubcategory","credential","status","statusreason","active","issuedate","effectivedate","expirationdate","address","city","state","zip","recordrefreshedon"
"199393","TROY D FLOREA","INDIVIDUAL","PIZZA HUT","PIZZA HUT","LRW.0003122","LRW","3122",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,"1998-01-14T00:00:00.000","1999-01-13T00:00:00.000","681 LONG HILL RD","GROTON","CT","06340","2008-08-20T00:00:00.000"
"199400","MOHAMMAD WASEEM","INDIVIDUAL","SANGAM RESTAURANT","SANGAM RESTAURANT","LRW.0003123","LRW","3123",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0",,"2003-01-14T00:00:00.000","2004-01-13T00:00:00.000","157 BOSTON POST RD","ORANGE","CT","06477","2004-04-23T00:00:00.000"
"1994526","VALERIE TERMINI","INDIVIDUAL",,"IGNAZIO'S THE PIZZA","LRW.0005556","LRW","5556",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2020-04-20T00:00:00.000","2020-04-20T00:00:00.000","2021-04-19T00:00:00.000","30 GREENWICH AVE","GREENWICH","CT","068305503","2021-06-18T00:00:00.000"
"1994908","NARINDER KAUR","INDIVIDUAL",,"PIZZA HOUSE","LRW.0005557","LRW","5557",,"RESTAURANT WINE & BEER","INACTIVE","APPLICATION EXPIRED","0",,,,"1218 FARMINGTON AVE","BRISTOL","CT","060104714","2022-01-12T00:00:00.000"
"1995091","MENASIE WELDEYOHANNES","INDIVIDUAL",,"ETHIOPIAN ABYSSINIAN RESTAURANT","LRW.0005558.P","LRW","5558",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2020-03-06T00:00:00.000","2020-03-06T00:00:00.000","2020-06-03T00:00:00.000","100 MAIN ST STE D","MIDDLETOWN","CT","064573422","2021-11-10T00:00:00.000"
"199538","ANTHONY PELUSO JR","CORPORATION",,"TOLLI'S APIZZA RESTAURANT","LRW.0003085","LRW","3085",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,"2004-02-13T00:00:00.000","2004-08-13T00:00:00.000","410 MAIN ST","EAST HAVEN","CT","06512","2008-08-20T00:00:00.000"
"1995644","VALDETE GJERGJAJ","INDIVIDUAL",,"NANAS BYREK","LRW.0005559","LRW","5559",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2020-03-05T00:00:00.000","2022-07-05T00:00:00.000","2023-07-04T00:00:00.000","316 BOSTON POST RD STE 3","WATERFORD","CT","063851956","2022-06-23T00:00:00.000"
"1997517","MACKENZIE R CAREY","INDIVIDUAL",,"THE PARLOR","LRW.0005560","LRW","5560",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2020-08-13T00:00:00.000","2021-12-13T00:00:00.000","2022-12-12T00:00:00.000","999 STRATFORD AVE","STRATFORD","CT","066156310","2021-12-06T00:00:00.000"
"199771","PAUL SPADACENTA","INDIVIDUAL","PAUL'S PIZZA","PAUL'S PIZZA","LRW.0003086","LRW","3086",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,"2003-02-17T00:00:00.000","2004-02-16T00:00:00.000","240 HEMINGWAY AVENUE","EAST HAVEN","CT","06512","2008-08-20T00:00:00.000"
"1997832","YASMIL R CAPELLAN","INDIVIDUAL",,"DONA MARIA MEXICAN RESTAURANT AND BAKERY","LRW.0005561.P-CW","LRW","5561",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2020-01-17T00:00:00.000","2020-01-17T00:00:00.000","2021-05-16T00:00:00.000","219 MAIN ST","DANBURY","CT","068106606","2021-07-15T00:00:00.000"
"1997852","GERRIT J NICHOLAS","INDIVIDUAL",,"THE COG AND CO","LRW.0005562","LRW","5562",,"RESTAURANT WINE & BEER","INACTIVE","WITHDRAWN","0",,,,"147 WATER ST","STONINGTON","CT","063781373","2020-08-31T00:00:00.000"
"199789","GEZIM ROCKY SELMANI","INDIVIDUAL",,"PORTOFINO FAMILY RESTAURANT","LRW.0003087","LRW","3087",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0","2005-02-17T00:00:00.000","2011-02-17T00:00:00.000","2012-02-16T00:00:00.000","1585 MERIDEN ROAD","WOLCOTT","CT","06716","2011-05-04T00:00:00.000"
"199896","BARNEY J VIVIRITO","INDIVIDUAL","COVE PIZZA & RESTAURANT","COVE  RESTAURANT & PIZZA","LRW.0003191","LRW","3191",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2005-04-15T00:00:00.000","2005-04-15T00:00:00.000","2006-03-24T00:00:00.000","864 COVE ROAD","STAMFORD","CT","06902","2008-08-20T00:00:00.000"
"199910","ELAINE DISCEPOLA","INDIVIDUAL",,"MR B'S PIZZA","LRW.0003188","LRW","3188",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2004-08-17T00:00:00.000","2022-08-22T00:00:00.000","2023-07-23T00:00:00.000","155 HIGHLAND AVE","CHESHIRE","CT","064102520","2022-08-29T00:00:00.000"
"199912","MATTHEW J BURNSIDE","INDIVIDUAL","ANGELOS PIZZERIA","ANGELOS PIZZERIA","LRW.0003189","LRW","3189",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"2003-03-24T00:00:00.000","2003-09-23T00:00:00.000","90 PLAZA COURT","GROTON","CT","06340","2004-04-23T00:00:00.000"
"199914","TSAMPIKA K SAVVIS","INDIVIDUAL","MICHELIS RESTAURANT","MICHELIS RESTAURANT","LRW.0003190","LRW","3190",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2003-04-24T00:00:00.000","2004-04-24T00:00:00.000","2005-03-23T00:00:00.000","481 PARK AVENUE","EAST HARTFORD","CT","06118","2004-12-08T00:00:00.000"
"199926","KYRIAKI VASILIADIS","INDIVIDUAL","GEORGES PIZZA","GEORGE'S PIZZA","LRW.0003192","LRW","3192",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0",,"2003-03-27T00:00:00.000","2004-03-26T00:00:00.000","2027 PARK STREET","HARTFORD","CT","06106","2004-04-23T00:00:00.000"
"199937","MICHAEL R GAUDINO","INDIVIDUAL","DELI ESPRESS","DELI ESPRESS","LRW.0003193","LRW","3193",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,"1998-03-27T00:00:00.000","1999-03-26T00:00:00.000","132 FEDERAL ROAD","DANBURY","CT","06811","2008-08-20T00:00:00.000"
"199957","KALPANA THAPA","INDIVIDUAL",,"NEW TASTE OF INDIA RESTAURANT","LRW.0003253","LRW","3253",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2004-04-30T00:00:00.000","2022-08-30T00:00:00.000","2023-08-29T00:00:00.000","139 SOUTH MAIN STREET","WEST HARTFORD","CT","06109","2022-08-02T00:00:00.000"
"200114","DONATA MONARCA","INDIVIDUAL","DONNAS PIZZA RESTAURANT","DONNAS PIZZA RESTAURANT","LRW.0003194","LRW","3194",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,,"1999-03-27T00:00:00.000","861 BECKEY ROAD","BERLIN","CT","06037","2008-08-20T00:00:00.000"
"200116","CHRISTOFORO SCHIANO","INDIVIDUAL",,"LISIANO FAMILY RESTAURANT","LRW.0003195","LRW","3195",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2005-03-29T00:00:00.000","2015-03-29T00:00:00.000","2016-03-28T00:00:00.000","514 BOSTON POST RD","ORANGE","CT","064773510","2015-11-06T00:00:00.000"
"200130","ROBERT J FERRAROTTI","INDIVIDUAL",,"STONYBROOK GOLF COURSE","LRW.0003196","LRW","3196",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2005-03-30T00:00:00.000","2021-07-30T00:00:00.000","2022-07-29T00:00:00.000","236 MILTON RD","LITCHFIELD","CT","067592201","2022-07-25T00:00:00.000"
"2001354","GIUSEPPE CINQUE","INDIVIDUAL",,"BUCA TRATTORIA","LRW.0005563","LRW","5563",,"RESTAURANT WINE & BEER","INACTIVE","OUT OF BUSINESS","0","2020-02-04T00:00:00.000","2020-02-04T00:00:00.000","2021-06-03T00:00:00.000","996 STATE ST","NEW HAVEN","CT","065113944","2021-04-06T00:00:00.000"
"200137","PAULINO RIVERA","INDIVIDUAL","LOS TITANES RESTAURANT","LOS TITANES RESTAURANT","LRW.0003197","LRW","3197",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,"2002-03-30T00:00:00.000","2003-03-29T00:00:00.000","99 MAPLE AVENUE","HARTFORD","CT","06114","2008-08-20T00:00:00.000"
"200142","IRENE G FARAONE","INDIVIDUAL",,"PIZZARAMA DRIVE IN","LRW.0003198","LRW","3198",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2005-03-31T00:00:00.000","2022-07-31T00:00:00.000","2023-07-30T00:00:00.000","625 BROAD STREET","NEW LONDON","CT","06320","2022-07-29T00:00:00.000"
"200150","HOSHANG S DOTIWALLA","INDIVIDUAL","EMPEROR OF INDIA RESTAURANT","EMPEROR OF INDIA RESTAURANT","LRW.0003199","LRW","3199",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,"2000-03-31T00:00:00.000","2001-03-30T00:00:00.000","707 NORTH COLONY ROAD","WALLINGFORD","CT","06492","2008-08-20T00:00:00.000"
"200175","ELDA JULIANO","INDIVIDUAL",,"JOHNNY'S APIZZA","LRW.0003254","LRW","3254",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0","2004-05-01T00:00:00.000","2013-05-03T00:00:00.000","2014-04-30T00:00:00.000","1000 BRIDGEPORT AVE","MILFORD","CT","064603159","2014-01-24T00:00:00.000"
"2001952","MIN ZHENG","INDIVIDUAL",,"TEN SECONDS RICE NOODLE","LRW.0005564","LRW","5564",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2020-05-15T00:00:00.000","2020-05-15T00:00:00.000","2021-09-14T00:00:00.000","756 CHAPEL ST","NEW HAVEN","CT","065103104","2021-11-13T00:00:00.000"
"200396","RODNEY GREEN","INDIVIDUAL",,"OLDE TYMES RESTAURANT","LRW.0003255","LRW","3255",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2004-05-02T00:00:00.000","2022-09-02T00:00:00.000","2023-09-01T00:00:00.000","360 W MAIN ST","NORWICH","CT","063605413","2022-09-02T00:00:00.000"
"200406","DEMETRIOS PAPAGIANNERIS","INDIVIDUAL","ROMANOS VILLAGE PIZZA","ROMANOS VILLAGE PIZZA","LRW.0003256","LRW","3256",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0",,"2003-05-02T00:00:00.000","2004-05-01T00:00:00.000","93 CHAPEL STREET","YALESVILLE","CT","06492","2004-04-23T00:00:00.000"
"200408","DESPINA A LOUKAS","INDIVIDUAL",,"TONYS PIZZA","LRW.0003257","LRW","3257",,"RESTAURANT WINE & BEER","ACTIVE UNDER REVIEW","MISSING FIRE MARSHAL CERTIFICATE","1","2004-05-02T00:00:00.000","2022-09-02T00:00:00.000","2023-09-01T00:00:00.000","117 MAIN STREET","WILLIMANTIC","CT","06226","2022-08-30T00:00:00.000"
"200410","GUANG ZHEN LIN","INDIVIDUAL",,"HONG KONG GARDEN","LRW.0003258","LRW","3258",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2005-05-02T00:00:00.000","2013-05-02T00:00:00.000","2014-05-01T00:00:00.000","PO BOX 415","SOMERS","CT","060710415","2014-09-16T00:00:00.000"
"200411","SEBASTIANO FICARA","INDIVIDUAL",,"FICARA'S RESTAURANT","LRW.0003259","LRW","3259",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2004-05-02T00:00:00.000","2014-05-02T00:00:00.000","2015-05-01T00:00:00.000","577 FRANKLIN AVE","HARTFORD","CT","061143019","2015-01-21T00:00:00.000"
"200416","PATRICK F SINCHAK","INDIVIDUAL","HERITAGE VILLAGE COUNTRY REST","HERITAGE VILLAGE COUNTRY REST","LRW.0003260","LRW","3260",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0",,"2000-05-02T00:00:00.000","2001-05-01T00:00:00.000","137 EAST HILL ROAD","SOUTHBURY","CT","06488","2004-04-23T00:00:00.000"
"2005213","THANG V LE","INDIVIDUAL",,"HOUSE OF PHO","LRW.0005565","LRW","5565",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2020-02-07T00:00:00.000","2021-09-07T00:00:00.000","2022-09-06T00:00:00.000","7365 MAIN ST","STRATFORD","CT","06614","2021-09-14T00:00:00.000"
"2005388","NAM Q NGUYEN","INDIVIDUAL",,"PHO-ENIX VIETNAMESE CUISINE","LRW.0005566","LRW","5566",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2020-03-11T00:00:00.000","2021-08-27T00:00:00.000","2022-07-10T00:00:00.000","49 PERSHING DR","DERBY","CT","064181406","2022-09-10T00:00:00.000"
"2005708","JONATHAN S CORBO","INDIVIDUAL",,"GRIGG STREET PIZZA","LRW.0005567","LRW","5567",,"RESTAURANT WINE & BEER","ACTIVE IN RENEWAL","CURRENT","1","2020-06-12T00:00:00.000","2021-11-08T00:00:00.000","2022-10-11T00:00:00.000","1 GRIGG ST","GREENWICH","CT","068302505","2021-11-10T00:00:00.000"
"2006682","MARGARET KOPACZ","INDIVIDUAL",,"POLISH PLATE","LRW.0005568","LRW","5568",,"RESTAURANT WINE & BEER","ACTIVE IN RENEWAL","CURRENT","1","2020-06-03T00:00:00.000","2021-10-03T00:00:00.000","2022-10-02T00:00:00.000","1095 WEST ST","SOUTHINGTON","CT","064891023","2021-10-05T00:00:00.000"
"2007071","MELISSA J COZZA","INDIVIDUAL",,"THE BROKEN CRUST","LRW.0005569","LRW","5569",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2020-02-25T00:00:00.000","2022-06-25T00:00:00.000","2023-06-24T00:00:00.000","185 KENNEDY DR","PUTNAM","CT","062601915","2022-05-18T00:00:00.000"
"200782","BESSIE M FOIS","INDIVIDUAL","STATE LINE PIZZA","STATE LINE PIZZA","LRW.0003200","LRW","3200",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"1999-04-01T00:00:00.000","2000-03-31T00:00:00.000","499 ASHLEY FALLS ROAD","NORTH CANAAN","CT","06018","2004-04-23T00:00:00.000"
"200784","MASANORI SATO","INDIVIDUAL",,"KOTOBUKI JAPANESE","LRW.0003201","LRW","3201",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2005-04-01T00:00:00.000","2022-08-02T00:00:00.000","2023-08-01T00:00:00.000","457 SUMMER ST","STAMFORD","CT","069011302","2022-07-22T00:00:00.000"
"200791","ANTONIO L UVA","INDIVIDUAL",,"SORRENTO PIZZA RESTAURANT","LRW.0003202","LRW","3202",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2005-04-01T00:00:00.000","2022-08-01T00:00:00.000","2023-07-31T00:00:00.000","879 HIGH RIDGE RD","STAMFORD","CT","069051914","2022-06-21T00:00:00.000"
"200828","ANTONIOS I AMORATIS","INDIVIDUAL","ALFA PIZZA RESTAURANT","ALFA PIZZA RESTAURANT","LRW.0003124","LRW","3124",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"2001-01-22T00:00:00.000","2002-01-21T00:00:00.000","16 EAST BROADWAY","MILFORD","CT","06460","2004-04-23T00:00:00.000"
"200834","HARALAMBOS PERISANIDIS","INDIVIDUAL",,"SPRINGDALE DINER","LRW.0003125","LRW","3125",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2005-01-22T00:00:00.000","2009-01-22T00:00:00.000","2010-01-21T00:00:00.000","901 HOPE STREET","STAMFORD","CT","06907","2013-09-26T00:00:00.000"
"2008411","TAEHO LEE","INDIVIDUAL",,"KOSHI","LRW.0005570","LRW","5570",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2020-12-07T00:00:00.000","2022-04-26T00:00:00.000","2023-04-06T00:00:00.000","1095 WEST ST STE 3","SOUTHINGTON","CT","064891023","2022-04-27T00:00:00.000"
"200966","ELFTHERIOS JORDANOPOULOS","INDIVIDUAL","MIKES PIZZA","MIKES PIZZA","LRW.0003203","LRW","3203",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2005-04-03T00:00:00.000","2006-04-03T00:00:00.000","2007-04-02T00:00:00.000","1560 POST ROAD","FAIRFIELD","CT","06430","2006-11-21T00:00:00.000"
"200970","THEMISTOKLIS KOLITSAS","INDIVIDUAL",,"STEFANOS RESTAURANT","LRW.0003204","LRW","3204",,"RESTAURANT WINE & BEER","LAPSED",,"1","2005-04-03T00:00:00.000","2021-08-03T00:00:00.000","2022-08-02T00:00:00.000","525 TUNXIS HILL CUT OFF","FAIRFIELD","CT","068254447","2022-08-03T00:00:00.000"
"200975","RICHARD E AMENTA","INDIVIDUAL","AMICIS OF WETHERSFIELD","AMICIS OF WETHERSFIELD","LRW.0003644","LRW","3644",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0",,"2004-04-03T00:00:00.000","2005-04-02T00:00:00.000","672 SILAS DEANE HIGHWAY","WETHERSFIELD","CT","06109","2005-02-04T00:00:00.000"
"2009765","KYUNG S LEE","INDIVIDUAL",,"K SUSHI & DELI","LRW.0005571","LRW","5571",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2020-03-17T00:00:00.000","2020-03-17T00:00:00.000","2021-07-16T00:00:00.000","471-472 HARTFORD RD","MANCHESTER","CT","06040","2021-09-14T00:00:00.000"
"200979","JOHN B CAVINI","INDIVIDUAL","BIRDIES RESTAURANT","BIRDIES RESTAURANT","LRW.0003205","LRW","3205",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0",,"2002-04-03T00:00:00.000","2003-04-02T00:00:00.000","1325 KING STREET","GREENWICH","CT","06830","2004-04-23T00:00:00.000"
"201009","ANTHONY YANNIOS","INDIVIDUAL",,"STELLAS PIZZERIA","LRW.0003126","LRW","3126",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2005-01-23T00:00:00.000","2009-01-23T00:00:00.000","2009-07-22T00:00:00.000","151 HAZARD AVENUE","ENFIELD","CT","06082","2009-03-27T00:00:00.000"
"201026","GEORGE H VAGENAS","INDIVIDUAL","MAIN STREET PIZZA","MAIN STREET PIZZA","LRW.0003128","LRW","3128",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"2003-01-23T00:00:00.000","2004-01-22T00:00:00.000","246 MAIN STREET","BRANFORD","CT","06405","2004-04-23T00:00:00.000"
"201132","KENNY K CHENG","INDIVIDUAL",,"BUFFET 2000","LRW.0003145","LRW","3145",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0","2004-08-14T00:00:00.000","2009-08-14T00:00:00.000","2010-08-13T00:00:00.000","855 QUEEN ST","SOUTHINGTON","CT","064891507","2010-03-01T00:00:00.000"
"201161","GEORGE D CARABESE JR","INDIVIDUAL","ANTHONY'S RESTAURANT","ANTHONY'S RESTAURANT","LRW.0003206","LRW","3206",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"2001-07-21T00:00:00.000","2002-07-20T00:00:00.000","284 NORTH MAPLE STREET","ENFIELD","CT","06082","2004-04-23T00:00:00.000"
"2011620","WILLIAM M HARDEN","INDIVIDUAL",,"LOBSTERCRAFT SONO","LRW.0005572","LRW","5572",,"RESTAURANT WINE & BEER","EXPIRED APPLICATION",,"0",,,,"24C MONROE ST","NORWALK","CT","06854","2021-02-26T00:00:00.000"
"2011660","NICOLE C GRIVOIS","INDIVIDUAL",,"RIVER & RAIL CAFE","LRW.0005573","LRW","5573",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2020-05-14T00:00:00.000","2020-05-14T00:00:00.000","2021-09-13T00:00:00.000","21 BANK ST","NEW MILFORD","CT","067762701","2021-11-12T00:00:00.000"
"2011874","VIVIANE COSTA DE ALMEIDA","INDIVIDUAL",,"LEONTINO'S BRICK OVEN","LRW.0005574","LRW","5574",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2020-09-11T00:00:00.000","2022-01-11T00:00:00.000","2023-01-10T00:00:00.000","1581 CAPITOL AVE","BRIDGEPORT","CT","066041622","2021-12-29T00:00:00.000"
"201190","SHERIF ABDELSAME","INDIVIDUAL","APPLEWOOD RESTAURANT","APPLEWOOD RESTAURANT","LRW.0003208","LRW","3208",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"2003-07-31T00:00:00.000","2004-07-30T00:00:00.000","820 FARMINGTON AVE","BRISTOL","CT","06010","2004-04-23T00:00:00.000"
"201191","ANDREW DELSANTO JR","INDIVIDUAL",,"ANDY'S ITALIAN KITCHEN","LRW.0003207","LRW","3207",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2005-04-06T00:00:00.000","2022-02-06T00:00:00.000","2023-02-05T00:00:00.000","926 HOPMEADOW ST","SIMSBURY","CT","060701863","2022-01-28T00:00:00.000"
"201205","GIOVANNI D ANGELO","INDIVIDUAL",,"FRANCO GIANNI RESTAURANT","LRW.0003129","LRW","3129",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2005-01-24T00:00:00.000","2022-05-24T00:00:00.000","2023-05-23T00:00:00.000","8 BROADWAY","TRUMBULL","CT","06611","2022-05-27T00:00:00.000"
"201215","CHARLES THOMAS","INDIVIDUAL",,"SALSA RESTAURANT","LRW.0003130","LRW","3130",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2005-01-24T00:00:00.000","2012-01-24T00:00:00.000","2013-01-23T00:00:00.000","54 RAILROAD STREET","NEW MILFORD","CT","06776","2012-12-11T00:00:00.000"
"201249","LIBERO PUGLIESE","INDIVIDUAL","JOHNS BEST PIZZA","JOHNS BEST PIZZA","LRW.0003131","LRW","3131",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2005-01-25T00:00:00.000","2007-01-25T00:00:00.000","2007-07-24T00:00:00.000","ROUTE 7 & WHITE TURKEY ROAD","BROOKFIELD","CT","06804","2007-03-29T00:00:00.000"
"201251","GAETANO IOVIENO","INDIVIDUAL",,"ANGELINAS","LRW.0003132","LRW","3132",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2005-01-25T00:00:00.000","2014-01-25T00:00:00.000","2015-01-24T00:00:00.000","1092 POST RD E","WESTPORT","CT","068805345","2014-05-21T00:00:00.000"
"201348","VINCISLAO CRUDELE","INDIVIDUAL",,"DOMENIC'S & VINNIE'S PIZZA","LRW.0003146","LRW","3146",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2005-02-25T00:00:00.000","2022-06-25T00:00:00.000","2023-06-24T00:00:00.000","1625 STRAITS TPKE","MIDDLEBURY","CT","06762","2022-06-24T00:00:00.000"
"2013488","MICHEL KASSOUF","INDIVIDUAL",,"HANNAS MIDDLE EASTERN","LRW.0005575","LRW","5575",,"RESTAURANT WINE & BEER","INACTIVE",,"0","2020-03-09T00:00:00.000","2021-07-09T00:00:00.000","2022-07-08T00:00:00.000","72 LAKE AVE","DANBURY","CT","068106346","2022-09-06T00:00:00.000"
"201356","MICHAEL ROCCO JR","INDIVIDUAL",,"PLANET PIZZA","LRW.0003147","LRW","3147",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2005-04-23T00:00:00.000","2016-04-23T00:00:00.000","2017-04-22T00:00:00.000","920 SUMMER STREET","STAMFORD","CT","06905","2017-02-02T00:00:00.000"
"201377","PANAGIOTA  PENNY ANASTASIOU","INDIVIDUAL",,"SEA SHELL RESTAURANT","LRW.0003209","LRW","3209",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0","2005-04-06T00:00:00.000","2005-04-06T00:00:00.000","2006-04-05T00:00:00.000","75 PENNSYLVANIA AVENUE","NIANTIC","CT","06357","2006-01-30T00:00:00.000"
"201381","KONSTANTINOS GIANNIOTIS","INDIVIDUAL",,"TWIN PINES DINER","LRW.0003210","LRW","3210",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2004-04-07T00:00:00.000","2022-08-07T00:00:00.000","2023-08-06T00:00:00.000","30-34 MAIN STREET","EAST HAVEN","CT","06512","2022-07-22T00:00:00.000"
"201382","ANTHONY ARCHIBALD","INDIVIDUAL","PIZZA HUT","PIZZA HUT","LRW.0003211","LRW","3211",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,"1998-04-07T00:00:00.000","1999-04-06T00:00:00.000","375 EAST PUTNAM AVENUE","COS COB","CT","06807","2008-08-20T00:00:00.000"
"201383","LOUIS S TERMINI","INDIVIDUAL","LUNA PIZZA","LUNA PIZZA","LRW.0003212","LRW","3212",,"RESTAURANT WINE & BEER","INACTIVE","PERMIT RETURNED BY POST OFFICE","0","2005-05-18T00:00:00.000","2007-04-07T00:00:00.000","2008-04-06T00:00:00.000","999 FARMINGTON AVENUE","WEST HARTFORD","CT","06107","2008-04-08T00:00:00.000"
"201402","SALI LEKAJ","INDIVIDUAL","COUNTRY PIZZA RESTAURANT","COUNTRY PIZZA RESTAURANT","LRW.0003213","LRW","3213",,"RESTAURANT WINE & BEER","INACTIVE",,"0",,"2002-04-08T00:00:00.000","2003-04-07T00:00:00.000","1 SAW MILL ROAD","SHERMAN","CT","06784","2008-08-20T00:00:00.000"
"201409","STEPHEN D MILLIKEN","INDIVIDUAL",,"ITALIAN VILLA","LRW.0003214","LRW","3214",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0","2005-04-08T00:00:00.000","2010-04-08T00:00:00.000","2011-04-07T00:00:00.000","15 SOUTH ROAD","SOMERS","CT","06701","2010-10-20T00:00:00.000"
"201412","JOHN ACZEL","INDIVIDUAL",,"GOULASH PLACE","LRW.0003133","LRW","3133",,"RESTAURANT WINE & BEER","ACTIVE UNDER REVIEW","MISSING FIRE MARSHAL CERTIFICATE","1","2005-01-25T00:00:00.000","2022-07-14T00:00:00.000","2023-05-24T00:00:00.000","42 HIGHLAND AVENUE","DANBURY","CT","06810","2022-07-21T00:00:00.000"
"201418","GENNARO TALENTO","INDIVIDUAL","GAETANOS RESTAURANT","GAETANOS RESTAURANT","LRW.0003134","LRW","3134",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"1999-01-25T00:00:00.000","1999-06-24T00:00:00.000","770 CAMPBELL AVENUE","WEST HAVEN","CT","06516","2004-04-23T00:00:00.000"
"201444","NICHOLAS SPANIOTIS","INDIVIDUAL",,"VERNON PIZZA","LRW.0003135","LRW","3135",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2005-01-26T00:00:00.000","2022-05-26T00:00:00.000","2023-05-25T00:00:00.000","1199 HARTFORD TPKE","VERNON","CT","060664551","2022-04-13T00:00:00.000"
"201457","JOSEPH CRISCUOLO","INDIVIDUAL","NICK'S PIZZA","NICK'S PIZZA","LRW.0003137","LRW","3137",,"RESTAURANT WINE & BEER","INACTIVE","CANCELLATION/NPI","0",,"2003-01-27T00:00:00.000","2004-01-26T00:00:00.000","522 GLENBROOK ROAD","STAMFORD","CT","06906","2004-04-23T00:00:00.000"
"2014651","LAOKHAM SENGPHACHANH","INDIVIDUAL",,"SEVEN MOONS","LRW.0005576","LRW","5576",,"RESTAURANT WINE & BEER","ACTIVE","CURRENT","1","2020-03-13T00:00:00.000","2022-07-13T00:00:00.000","2023-07-12T00:00:00.000","1128 FARMINGTON AVE","BERLIN","CT","060372242","2022-07-08T00:00:00.000"
