Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Involvement,Race,Sex,Age,Firearm Used Flag,Location
KC19088975,11/20/2019,20:08,11/20/2019,20:08,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,,PJ1518,EPD,N,VIC,W,F,,false,"6000  E 16TH TER
KANSAS CITY
(39.091203, -94.512361)"
KC19088712,11/20/2019,1:29,11/20/2019,1:10,11/20/2019,1:20,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,233,8000  CAMPBELL ST,KANSAS CITY,64131,,MPD,Y,VIC,B,M,44,false,"8000  CAMPBELL ST
KANSAS CITY 64131
(38.982532, -94.578455)"
KC19088975,11/20/2019,20:08,11/20/2019,20:08,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,,PJ1518,EPD,N,VIC,W,M,41,false,"6000  E 16TH TER
KANSAS CITY
(39.091203, -94.512361)"
KC19088945,11/20/2019,17:55,11/20/2019,17:55,,,Assault (Aggravated),13A,Aggravated Assault,312,700  LEWIS AVE,KANSAS CITY,64125,PJ0925,EPD,N,VIC,W,F,39,true,"700  LEWIS AVE
KANSAS CITY 64125
(39.10215, -94.479617)"
KC19088975,11/20/2019,20:08,11/20/2019,20:08,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,,PJ1518,EPD,N,VIC,W,M,,false,"6000  E 16TH TER
KANSAS CITY
(39.091203, -94.512361)"
KC19088884,11/20/2019,15:43,11/20/2019,13:36,,,Assault (Non-Aggravated),13A,Aggravated Assault,131,W PENNWAY ST and MAIN,KANSAS CITY,64111,,CPD,N,VIC,B,M,62,false,
KC19088936,11/20/2019,17:49,11/20/2019,17:53,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,64126,PJ1518,EPD,N,VIC,B,F,61,true,"6000  E 16TH TER
KANSAS CITY 64126
(39.091203, -94.512361)"
KC19088729,11/20/2019,5:51,11/20/2019,5:54,,,Assault (Aggravated),13A,Aggravated Assault,345,10500  E 42ND ST,KANSAS CITY,64133,,EPD,N,VIC,B,M,55,true,"10500  E 42ND ST
KANSAS CITY 64133
(39.046537, -94.456239)"
KC19088945,11/20/2019,17:55,11/20/2019,17:55,,,Assault (Aggravated),13A,Aggravated Assault,312,700  LEWIS AVE,KANSAS CITY,64125,PJ0925,EPD,N,VIC,W,M,57,true,"700  LEWIS AVE
KANSAS CITY 64125
(39.10215, -94.479617)"
KC19089000,11/20/2019,22:51,10/20/2019,22:51,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 14TH ST,KANSAS CITY,64128,PJ1342,EPD,N,VIC,W,F,,true,"6000  E 14TH ST
KANSAS CITY 64128
(39.094839, -94.512204)"
KC19088975,11/20/2019,20:08,11/20/2019,20:08,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,,PJ1518,EPD,N,VIC,W,F,39,false,"6000  E 16TH TER
KANSAS CITY
(39.091203, -94.512361)"
KC19088983,11/20/2019,20:17,11/20/2019,20:17,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,342,2300  TOPPING AVE,KANSAS CITY,64129,PJ2006,EPD,Y,VIC,W,M,47,false,"2300  TOPPING AVE
KANSAS CITY 64129
(39.08313, -94.515328)"
KC19089000,11/20/2019,22:51,10/20/2019,22:51,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 14TH ST,KANSAS CITY,64128,PJ1342,EPD,N,VIC,W,M,70,true,"6000  E 14TH ST
KANSAS CITY 64128
(39.094839, -94.512204)"
KC19088975,11/20/2019,20:08,11/20/2019,20:08,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,,PJ1518,EPD,N,VIC,W,M,18,false,"6000  E 16TH TER
KANSAS CITY
(39.091203, -94.512361)"
KC19088817,11/20/2019,11:43,11/20/2019,11:40,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,111,500  E 3RD ST,KANSAS CITY,64106,PJ0357,CPD,Y,VIC,W,F,30,false,"500  E 3RD ST
KANSAS CITY 64106
(39.110855, -94.578417)"
KC19088726,11/20/2019,5:04,11/20/2019,2:30,,,Assault (Aggravated),13A,Aggravated Assault,223,5600  OLIVE ST,KANSAS CITY,64130,PJ4512,MPD,N,VIC,B,M,80,false,"5600  OLIVE ST
KANSAS CITY 64130
(39.024652, -94.557622)"
KC19088945,11/20/2019,17:55,11/20/2019,17:55,,,Assault (Aggravated),13A,Aggravated Assault,312,700  LEWIS AVE,KANSAS CITY,64125,PJ0925,EPD,N,VIC,W,M,33,true,"700  LEWIS AVE
KANSAS CITY 64125
(39.10215, -94.479617)"
KC19088985,11/20/2019,16:41,11/20/2019,7:00,,,Abuse of a Child,13A,Aggravated Assault,325,2700  ELMWOOD AVE,KANSAS CITY,64128,,EPD,N,VIC,U,F,,false,
KC19088975,11/20/2019,20:08,11/20/2019,20:08,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,,PJ1518,EPD,N,VIC,W,M,,false,"6000  E 16TH TER
KANSAS CITY
(39.091203, -94.512361)"
KC19088936,11/20/2019,17:49,11/20/2019,17:53,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,64126,PJ1518,EPD,N,VIC,W,M,20,true,"6000  E 16TH TER
KANSAS CITY 64126
(39.091203, -94.512361)"
KC19088928,11/20/2019,17:16,11/20/2019,17:17,11/20/2019,18:00,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,344,5800  E 40TH TER,KANSAS CITY,,,EPD,Y,VIC,,M,19,false,"5800  E 40TH TER
KANSAS CITY
(39.051571, -94.516445)"
KC19088975,11/20/2019,20:08,11/20/2019,20:08,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,,PJ1518,EPD,N,VIC,W,M,,false,"6000  E 16TH TER
KANSAS CITY
(39.091203, -94.512361)"
KC19088975,11/20/2019,20:08,11/20/2019,20:08,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,,PJ1518,EPD,N,VIC,W,F,41,false,"6000  E 16TH TER
KANSAS CITY
(39.091203, -94.512361)"
KC19088936,11/20/2019,17:49,11/20/2019,17:53,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,64126,PJ1518,EPD,N,VIC,W,F,19,true,"6000  E 16TH TER
KANSAS CITY 64126
(39.091203, -94.512361)"
KC19088945,11/20/2019,17:55,11/20/2019,17:55,,,Assault (Aggravated),13A,Aggravated Assault,312,700  LEWIS AVE,KANSAS CITY,64125,PJ0925,EPD,N,VIC,W,F,,true,"700  LEWIS AVE
KANSAS CITY 64125
(39.10215, -94.479617)"
KC19089000,11/20/2019,22:51,10/20/2019,22:51,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 14TH ST,KANSAS CITY,64128,PJ1342,EPD,N,VIC,W,M,52,true,"6000  E 14TH ST
KANSAS CITY 64128
(39.094839, -94.512204)"
KC19088728,11/20/2019,5:35,11/20/2019,5:35,,,Assault (Aggravated),13A,Aggravated Assault,221,4900  TROOSTWOOD RD,KANSAS CITY,64110,PJ4022,MPD,N,VIC,W,M,24,true,
KC19088975,11/20/2019,20:08,11/20/2019,20:08,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,,PJ1518,EPD,N,VIC,W,M,20,false,"6000  E 16TH TER
KANSAS CITY
(39.091203, -94.512361)"
KC19088975,11/20/2019,20:08,11/20/2019,20:08,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH TER,KANSAS CITY,,PJ1518,EPD,N,VIC,W,M,35,false,"6000  E 16TH TER
KANSAS CITY
(39.091203, -94.512361)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,F,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088684,11/19/2019,21:04,11/19/2019,21:04,,,Assault (Aggravated),13A,Aggravated Assault,634,S I-35 HWY and NE WINN RD,KANSAS CITY,,,SCP,N,VIC,W,F,,true,
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,M,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088631,11/19/2019,17:40,11/19/2019,17:40,,,Assault (Aggravated),13A,Aggravated Assault,344,5400  E 36TH ST,KANSAS CITY,64132,PJ2996,EPD,N,VIC,B,M,64,true,"5400  E 36TH ST
KANSAS CITY 64132
(39.060026, -94.521037)"
KC19088501,11/19/2019,9:31,11/18/2019,15:55,,,Assault (Aggravated),13A,Aggravated Assault,543,BLUE RIDGE BLVD and E 111TH ST,KANSAS CITY,64134,PJ7014,SPD,N,VIC,W,M,,false,"BLUE RIDGE BLVD and E 111TH ST
KANSAS CITY 64134
(38.922445, -94.509341)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,M,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,M,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088633,11/19/2019,16:31,11/19/2019,16:31,,,Abuse of a Child,13A,Aggravated Assault,211,4300  E 50 TER,KANSAS CITY,64130,,MPD,Y,VIC,B,M,,false,"4300  E 50 TER
KANSAS CITY 64130
(39.033781, -94.533765)"
KC19088580,11/19/2019,14:16,11/19/2019,14:16,,,Assault (Aggravated),13A,Aggravated Assault,313,E 9TH ST and AGNES AVE,KANSAS CITY,,PJ0873,EPD,N,VIC,W,M,31,true,"E 9TH ST and AGNES AVE
KANSAS CITY
(39.102339, -94.546909)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,F,21,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,M,20,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,F,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,M,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088468,11/19/2019,8:14,11/19/2019,8:00,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,233,8200  TROOST AVE,KANSAS CITY,64130,,MPD,Y,VIC,B,F,42,false,"8200  TROOST AVE
KANSAS CITY 64130
(38.977082, -94.576393)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,F,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,M,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,M,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088665,11/19/2019,20:04,11/19/2019,18:10,,,City Weapons Offense,13A,Aggravated Assault,343,4000  LAWN AVE,KANSAS CITY,64130,PJ3300,EPD,N,VIC,B,F,46,true,
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,F,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088517,11/19/2019,10:12,10/27/2019,20:00,,,Assault (Aggravated),13A,Aggravated Assault,543,11700  HOLIDAY DR,KANSAS CITY,64134,,SPD,N,VIC,W,M,19,true,"11700  HOLIDAY DR
KANSAS CITY 64134
(38.910886, -94.512325)"
KC19088546,11/19/2019,12:03,11/19/2019,12:03,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,343,2700  JACKSON AVE,KANSAS CITY,64128,PJ2279,EPD,Y,VIC,B,M,32,false,"2700  JACKSON AVE
KANSAS CITY 64128
(39.076496, -94.534103)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,F,32,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,M,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088580,11/19/2019,14:16,11/19/2019,14:16,,,Assault (Aggravated),13A,Aggravated Assault,313,E 9TH ST and AGNES AVE,KANSAS CITY,,PJ0873,EPD,N,VIC,W,M,,true,"E 9TH ST and AGNES AVE
KANSAS CITY
(39.102339, -94.546909)"
KC19088580,11/19/2019,14:16,11/19/2019,14:16,,,Assault (Aggravated),13A,Aggravated Assault,313,E 9TH ST and AGNES AVE,KANSAS CITY,,PJ0873,EPD,N,VIC,W,F,26,true,"E 9TH ST and AGNES AVE
KANSAS CITY
(39.102339, -94.546909)"
KC19088683,11/19/2019,20:14,11/12/2019,19:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,411,00  NE 50TH CT,KANSAS CITY,64154,,NPD,Y,VIC,B,F,20,false,
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,M,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088432,11/19/2019,0:15,11/19/2019,0:15,,,Assault (Non-Aggravated),13A,Aggravated Assault,232,7900  CAMPBELL ST,KANSAS CITY,64131,PJ5834,MPD,N,VIC,W,F,62,false,"7900  CAMPBELL ST
KANSAS CITY 64131
(38.984328, -94.57873)"
KC19088684,11/19/2019,21:04,11/19/2019,21:04,,,Assault (Aggravated),13A,Aggravated Assault,634,S I-35 HWY and NE WINN RD,KANSAS CITY,,,SCP,N,VIC,W,M,22,true,
KC19088463,11/19/2019,7:50,11/19/2019,7:50,,,Assault (Aggravated),13A,Aggravated Assault,631,1600  NE PARVIN RD,KANSAS CITY,64116,PC1199,SCP,N,VIC,W,M,62,false,"1600  NE PARVIN RD
KANSAS CITY 64116
(39.16667, -94.56027)"
KC19088510,11/19/2019,9:59,11/19/2019,10:00,,,Assault (Aggravated),13A,Aggravated Assault,121,INDEPENDENCE BLVD and PROSPECT AVE,KANSAS CITY,64124,PJ0573,CPD,N,VIC,B,F,47,false,"INDEPENDENCE BLVD and PROSPECT AVE
KANSAS CITY 64124
(39.106302, -94.551048)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,F,44,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088683,11/19/2019,20:14,11/12/2019,19:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,411,00  NE 50TH CT,KANSAS CITY,64154,,NPD,Y,VIC,B,F,20,false,
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,F,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088592,11/19/2019,15:23,11/19/2019,15:20,,,Assault (Aggravated),13A,Aggravated Assault,315,100  BELLAIRE AVE,KANSAS CITY,64123,PJ0366,EPD,N,VIC,W,M,21,false,"100  BELLAIRE AVE
KANSAS CITY 64123
(39.112246, -94.51289)"
KC19088684,11/19/2019,21:04,11/19/2019,21:04,,,Assault (Aggravated),13A,Aggravated Assault,634,S I-35 HWY and NE WINN RD,KANSAS CITY,,,SCP,N,VIC,W,M,,true,
KC19088702,11/19/2019,23:25,11/19/2019,23:20,11/19/2019,23:31,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,333,3700  BALES AVE,KANSAS CITY,64130,PJ2963,EPD,Y,VIC,B,F,39,true,
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,M,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088680,11/19/2019,21:08,11/19/2019,21:08,11/19/2019,23:07,Assault (Aggravated),13A,Aggravated Assault,212,5900  CYPRESS PL,KANSAS CITY,64130,PJ4752,MPD,N,VIC,B,F,,true,"5900  CYPRESS PL
KANSAS CITY 64130
(39.018331, -94.533631)"
KC19088338,11/18/2019,16:14,11/18/2019,16:00,11/18/2019,16:14,Assault (Aggravated),13A,Aggravated Assault,542,9400  FARLEY AVE,KANSAS CITY,,PJ6511,SPD,N,VIC,,M,24,true,"9400  FARLEY AVE
KANSAS CITY
(38.953218, -94.484102)"
KC19088338,11/18/2019,16:14,11/18/2019,16:00,11/18/2019,16:14,Assault (Aggravated),13A,Aggravated Assault,542,9400  FARLEY AVE,KANSAS CITY,,PJ6511,SPD,N,VIC,B,M,23,true,"9400  FARLEY AVE
KANSAS CITY
(38.953218, -94.484102)"
KC19088369,11/18/2019,18:46,11/18/2019,18:15,,,Assault (Aggravated),13A,Aggravated Assault,323,E 22ND ST and BENTON BLVD,KANSAS CITY,,PJ1802,EPD,N,VIC,B,M,43,true,"E 22ND ST and BENTON BLVD
KANSAS CITY
(39.085477, -94.549772)"
KC19088164,11/18/2019,3:27,11/18/2019,3:27,11/18/2019,5:46,Assault (Aggravated),13A,Aggravated Assault,542,9400  FARLEY AVE,KANSAS CITY,,PJ6511,SPD,N,VIC,B,F,24,true,"9400  FARLEY AVE
KANSAS CITY
(38.953218, -94.484102)"
KC19088164,11/18/2019,3:27,11/18/2019,3:27,11/18/2019,5:46,Assault (Aggravated),13A,Aggravated Assault,542,9400  FARLEY AVE,KANSAS CITY,,PJ6511,SPD,N,VIC,B,M,,true,"9400  FARLEY AVE
KANSAS CITY
(38.953218, -94.484102)"
KC19088338,11/18/2019,16:14,11/18/2019,16:00,11/18/2019,16:14,Assault (Aggravated),13A,Aggravated Assault,542,9400  FARLEY AVE,KANSAS CITY,,PJ6511,SPD,N,VIC,B,F,40,true,"9400  FARLEY AVE
KANSAS CITY
(38.953218, -94.484102)"
KC19088338,11/18/2019,16:14,11/18/2019,16:00,11/18/2019,16:14,Assault (Aggravated),13A,Aggravated Assault,542,9400  FARLEY AVE,KANSAS CITY,,PJ6511,SPD,N,VIC,B,M,24,true,"9400  FARLEY AVE
KANSAS CITY
(38.953218, -94.484102)"
KC19088164,11/18/2019,3:27,11/18/2019,3:27,11/18/2019,5:46,Assault (Aggravated),13A,Aggravated Assault,542,9400  FARLEY AVE,KANSAS CITY,,PJ6511,SPD,N,VIC,B,M,26,true,"9400  FARLEY AVE
KANSAS CITY
(38.953218, -94.484102)"
KC19088294,11/18/2019,14:31,11/11/2019,0:01,11/18/2019,14:31,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,312,1100  NEWTON AVE,KANSAS CITY,64126,PJ1171,EPD,Y,VIC,W,F,38,true,"1100  NEWTON AVE
KANSAS CITY 64126
(39.098464, -94.504197)"
KC19087958,11/17/2019,2:57,11/17/2019,2:57,,,Assault (Aggravated),13A,Aggravated Assault,332,3200  CLEVELAND AVE,KANSAS CITY,64128,PJ2672,EPD,N,VIC,B,F,42,true,"3200  CLEVELAND AVE
KANSAS CITY 64128
(39.067322, -94.539135)"
KC19088069,11/17/2019,14:55,11/17/2019,15:20,11/17/2019,16:52,Assault (Aggravated),13A,Aggravated Assault,212,59TH ST and SWOPE PK,KANSAS CITY,64130,,MPD,N,VIC,W,M,26,true,
KC19087998,11/17/2019,9:40,11/17/2019,9:41,,,Assault (Aggravated),13A,Aggravated Assault,313,INDEPENDENCE AVE and INDIANA AVE,KANSAS CITY,,PJ0609,EPD,N,VIC,B,F,30,true,"INDEPENDENCE AVE and INDIANA AVE
KANSAS CITY
(39.106005, -94.542293)"
KC19088063,11/17/2019,14:59,11/17/2019,14:57,11/17/2019,14:58,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,131,3400  WYOMING ST,KANSAS CITY,64111,,CPD,Y,VIC,B,F,20,false,"3400  WYOMING ST
KANSAS CITY 64111
(39.06501, -94.604326)"
KC19088126,11/17/2019,20:11,11/17/2019,20:11,,,Assault (Aggravated),13A,Aggravated Assault,241,E 67TH ST and COLLEGE AVE,KANSAS CITY,64132,PJ5121,MPD,N,VIC,B,M,37,true,
KC19087954,11/17/2019,1:32,11/17/2019,1:32,11/17/2019,2:15,Assault (Aggravated),13A,Aggravated Assault,341,6600  E 12TH TER,KANSAS CITY,,PJ1297,EPD,N,VIC,W,M,36,true,"6600  E 12TH TER
KANSAS CITY
(39.096448, -94.504561)"
KC19087942,11/17/2019,0:14,11/17/2019,0:14,11/17/2019,0:14,Assault (Aggravated),13A,Aggravated Assault,421,7000  NW 73RD ST,KANSAS CITY,64152,PP0546,NPD,N,VIC,W,F,29,true,"7000  NW 73RD ST
KANSAS CITY 64152
(39.22713, -94.661875)"
KC19087948,11/17/2019,1:10,11/17/2019,1:10,,,Assault (Aggravated),13A,Aggravated Assault,143,4300  FOREST AVE,KANSAS CITY,64111,PJ3478,CPD,N,VIC,B,M,29,true,"4300  FOREST AVE
KANSAS CITY 64111
(39.048554, -94.571243)"
KC19087958,11/17/2019,2:57,11/17/2019,2:57,,,Assault (Aggravated),13A,Aggravated Assault,332,3200  CLEVELAND AVE,KANSAS CITY,64128,PJ2672,EPD,N,VIC,B,F,,true,"3200  CLEVELAND AVE
KANSAS CITY 64128
(39.067322, -94.539135)"
KC19088101,11/17/2019,16:03,11/17/2019,1:30,,,Assault (Aggravated),13A,Aggravated Assault,312,N STILLWELL AVE and REYNOLDS AVE,KANSAS CITY,,PJ0009,EPD,N,VIC,W,M,22,false,
KC19087958,11/17/2019,2:57,11/17/2019,2:57,,,Assault (Aggravated),13A,Aggravated Assault,332,3200  CLEVELAND AVE,KANSAS CITY,64128,PJ2672,EPD,N,VIC,B,M,49,true,"3200  CLEVELAND AVE
KANSAS CITY 64128
(39.067322, -94.539135)"
KC19087957,11/17/2019,1:43,11/17/2019,1:43,,,Assault (Aggravated),13A,Aggravated Assault,999,3900  RAINBOW BLVD,KANSAS CITY,66160,,OSPD,N,VIC,B,F,26,true,
KC19087942,11/17/2019,0:14,11/17/2019,0:14,11/17/2019,0:14,Assault (Aggravated),13A,Aggravated Assault,421,7000  NW 73RD ST,KANSAS CITY,64152,PP0546,NPD,N,VIC,W,M,42,true,"7000  NW 73RD ST
KANSAS CITY 64152
(39.22713, -94.661875)"
KC19087958,11/17/2019,2:57,11/17/2019,2:57,,,Assault (Aggravated),13A,Aggravated Assault,332,3200  CLEVELAND AVE,KANSAS CITY,64128,PJ2672,EPD,N,VIC,B,F,63,true,"3200  CLEVELAND AVE
KANSAS CITY 64128
(39.067322, -94.539135)"
KC19087958,11/17/2019,2:57,11/17/2019,2:57,,,Assault (Aggravated),13A,Aggravated Assault,332,3200  CLEVELAND AVE,KANSAS CITY,64128,PJ2672,EPD,N,VIC,B,M,52,true,"3200  CLEVELAND AVE
KANSAS CITY 64128
(39.067322, -94.539135)"
KC19087847,11/16/2019,14:00,11/16/2019,13:30,,,Assault (Aggravated),13A,Aggravated Assault,544,7100  LONGVIEW RD S,KANSAS CITY,64134,,SPD,N,VIC,B,M,23,false,"7100  LONGVIEW RD S
KANSAS CITY 64134
(38.915119, -94.508293)"
KC19087730,11/16/2019,1:25,11/16/2019,1:26,11/16/2019,2:50,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,345,4800  BRECKENRIDGE AVE,KANSAS CITY,64136,,EPD,Y,VIC,W,F,48,false,"4800  BRECKENRIDGE AVE
KANSAS CITY 64136
(39.032546, -94.391909)"
KC19087754,11/16/2019,4:47,11/16/2019,4:45,,,Assault (Aggravated),13A,Aggravated Assault,221,5700  VIRGINIA AVE,KANSAS CITY,,,MPD,N,VIC,U,M,33,false,"5700  VIRGINIA AVE
KANSAS CITY
(39.023309, -94.570555)"
KC19087900,11/16/2019,18:59,11/16/2019,18:59,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,132,00  E 34TH ST,KANSAS CITY,64111,PJ2753,CPD,Y,VIC,W,M,50,false,
KC19087934,11/16/2019,23:24,11/16/2019,23:24,,,Assault (Aggravated),13A,Aggravated Assault,345,15000  E US 40 HWY,KANSAS CITY,64138,PJ4026,EPD,N,VIC,W,M,32,false,"15000  E US 40 HWY
KANSAS CITY 64138
(39.034948, -94.399829)"
KC19087899,11/16/2019,19:11,11/16/2019,19:10,,,Domestic Violence Assault (Non-Aggravated),13A,Aggravated Assault,341,6400  E 16TH TER,KANSAS CITY,64126,PJ1527,EPD,Y,VIC,W,F,28,false,"6400  E 16TH TER
KANSAS CITY 64126
(39.091096, -94.507794)"
KC19087885,11/16/2019,16:57,11/16/2019,16:57,,,Assault (Aggravated),13A,Aggravated Assault,345,4400  DITZLER AVE,KANSAS CITY,64133,PJ3760,EPD,N,VIC,,M,36,true,"4400  DITZLER AVE
KANSAS CITY 64133
(39.043742, -94.472235)"
KC19087694,11/15/2019,21:48,11/15/2019,21:50,,,Assault (Aggravated),13A,Aggravated Assault,243,6600  MONROE AVE,KANSAS CITY,64132,,MPD,N,VIC,B,M,34,false,"6600  MONROE AVE
KANSAS CITY 64132
(39.00687, -94.543663)"
