"opendata_person_number","program_type_name","program_begin_date","program_end_date","program_status_name","successful_completion_value","sex","age_range","race_name","zipcode","unique_id"
"9692891","PAROLE","2019-06-19T00:00:00.000","2019-06-19T00:00:00.000","Neutral","1","M","45 to 54","Hispanic","94901","9692891PAROLE196192019N1"
"5191950","SUPV","2017-11-14T00:00:00.000","2019-03-05T00:00:00.000","Bench Warrant","0","M","25 to 34","White","94933","5191950SUPV14352019B0"
"5191950","REST","2018-04-18T00:00:00.000","2019-08-16T00:00:00.000","Bench Warrant","0","M","25 to 34","White","94933","5191950REST188162019B0"
"2438573","AOWP","2018-12-03T00:00:00.000","2019-05-24T00:00:00.000","Neutral","1","F","25 to 34","White","94945","2438573AOWP35242019N1"
"8635569","PAROLE","2019-10-24T00:00:00.000","2019-10-24T00:00:00.000","Neutral","1","M","25 to 34","Black","94947","8635569PAROLE2410242019N1"
"8635569","SUPV","2019-01-31T00:00:00.000","2020-01-23T00:00:00.000","Unsuccessful","0","M","25 to 34","Black","94947","8635569SUPV311232020U0"
"9677941","REST","2019-05-31T00:00:00.000","2019-08-21T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94903","9677941REST318212019N1"
"9677941","PAROLE","2019-11-13T00:00:00.000","2019-11-27T00:00:00.000","Unsuccessful","0","M","25 to 34","Hispanic","94903","9677941PAROLE1311272019U0"
"1168283","AOWP","2018-10-08T00:00:00.000","2019-02-20T00:00:00.000","Neutral","1","M","45 to 54","Black","94949","1168283AOWP82202019N1"
"1168283","AOWP","2019-02-21T00:00:00.000","2019-04-04T00:00:00.000","Successful","1","M","45 to 54","Black","94949","1168283AOWP21442019S1"
"1168283","PAROLE","2019-07-16T00:00:00.000","2019-07-16T00:00:00.000","Neutral","1","M","45 to 54","Black","94949","1168283PAROLE167162019N1"
"1168283","PAROLE","2019-07-24T00:00:00.000","2019-08-07T00:00:00.000","Termination: Jail","0","M","45 to 54","Black","94949","1168283PAROLE24872019T0"
"476155","AOWP","2018-06-19T00:00:00.000","2019-10-04T00:00:00.000","Unsuccessful","0","M","55 to 64","White","94960","476155AOWP191042019U0"
"2370547","REST","2019-03-04T00:00:00.000","2019-06-07T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94901","2370547REST4672019N1"
"2370547","AOWP","2019-03-15T00:00:00.000","2019-07-19T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","2370547AOWP157192019S1"
"4910729","AB109","2018-03-07T00:00:00.000","2019-11-05T00:00:00.000","Successful","1","M","25 to 34","Black","94903","4910729AB10971152019S1"
"7295265","REST","2019-10-21T00:00:00.000","2019-11-13T00:00:00.000","Terminated by Court","0","M","25 to 34","Hispanic","94901","7295265REST2111132019T0"
"7295265","REST","2016-03-30T00:00:00.000","2019-11-14T00:00:00.000","Terminated by Court","0","M","25 to 34","Hispanic","94901","7295265REST3011142019T0"
"8137745","SUPV","2016-04-19T00:00:00.000","2019-04-18T00:00:00.000","Successful, no $$","1","F","45 to 54","White","94949","8137745SUPV194182019S1"
"5163845","REST","2019-04-22T00:00:00.000","2019-06-14T00:00:00.000","Neutral","1","F","35 to 44","White","94558","5163845REST226142019N1"
"454958","AOWP","2020-03-16T00:00:00.000","2020-05-08T00:00:00.000","Successful, no $$","1","M","55 to 64","Black","94949","454958AOWP16582020S1"
"7601035","AOWP","2018-06-11T00:00:00.000","2019-10-08T00:00:00.000","Neutral","1","M","45 to 54","Asian","94901","7601035AOWP111082019N1"
"7496823","AOWP","2019-04-12T00:00:00.000","2019-05-07T00:00:00.000","Successful","1","F","25 to 34","White","94941","7496823AOWP12572019S1"
"3216381","REST","2019-06-10T00:00:00.000","2019-08-21T00:00:00.000","Neutral","1","M","25 to 34","White","94920","3216381REST108212019N1"
"3216381","PAROLE","2019-08-07T00:00:00.000","2019-09-05T00:00:00.000","Successful","1","M","25 to 34","White","94920","3216381PAROLE7952019S1"
"3216381","PAROLE","2019-08-07T00:00:00.000","2019-09-08T00:00:00.000","Successful, no $$","1","M","25 to 34","White","94920","3216381PAROLE7982019S1"
"3216381","REST","2019-06-10T00:00:00.000","2019-11-05T00:00:00.000","Neutral","1","M","25 to 34","White","94920","3216381REST101152019N1"
"7450568","REST","2019-08-23T00:00:00.000","2019-12-05T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94901","7450568REST231252019N1"
"4782205","SUPV","2019-08-06T00:00:00.000","2019-09-18T00:00:00.000","Bench Warrant","0","M","35 to 44","White","94920","4782205SUPV69182019B0"
"18946","SUPV","2019-02-26T00:00:00.000","2019-08-14T00:00:00.000","Bench Warrant","0","M","25 to 34","Black","94949","18946SUPV268142019B0"
"3397053","AOWP","2019-12-02T00:00:00.000","2019-12-17T00:00:00.000","Neutral","1","M","25 to 34","White","94949","3397053AOWP212172019N1"
"3397053","REST","2019-10-30T00:00:00.000","2020-02-27T00:00:00.000","Neutral","1","M","25 to 34","White","94949","3397053REST302272020N1"
"1464887","PAROLE","2019-06-05T00:00:00.000","2019-07-04T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94945","1464887PAROLE5742019S1"
"9597358","SUPV","2016-03-07T00:00:00.000","2019-05-02T00:00:00.000","Successful, no $$","1","M","25 to 34","Hispanic","94947","9597358SUPV7522019S1"
"2101439","AOWP","2018-12-20T00:00:00.000","2019-10-25T00:00:00.000","Successful","1","M","45 to 54","Hispanic","94947","2101439AOWP2010252019S1"
"164915","PAROLE","2018-12-12T00:00:00.000","2019-01-04T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94903","164915PAROLE12142019S1"
"1563250","AOWP","2019-01-07T00:00:00.000","2019-05-24T00:00:00.000","Successful","1","F","35 to 44","White","94947","1563250AOWP75242019S1"
"7135592","SUPV","2019-08-26T00:00:00.000","2019-12-19T00:00:00.000","Bench Warrant","0","M","25 to 34","White","95436","7135592SUPV2612192019B0"
"5146179","SUPV","2017-08-18T00:00:00.000","2019-03-04T00:00:00.000","Successful","1","F","25 to 34","White","94949","5146179SUPV18342019S1"
"2348365","SUPV","2019-02-11T00:00:00.000","2019-05-20T00:00:00.000","Unsuccessful","0","F","25 to 34","White","94901","2348365SUPV115202019U0"
"6508839","PAROLE","2018-12-28T00:00:00.000","2018-12-28T00:00:00.000","Neutral","1","F","55 to 64","White","94805","6508839PAROLE2812282018N1"
"6221102","SUPV","2019-04-04T00:00:00.000","2019-12-11T00:00:00.000","Successful, no $$","1","M","25 to 34","White","94920","6221102SUPV412112019S1"
"717663","REST","2019-05-10T00:00:00.000","2019-07-15T00:00:00.000","Neutral","1","M","25 to 34","White","94901","717663REST107152019N1"
"4458929","SUPV","2019-10-09T00:00:00.000","2020-02-06T00:00:00.000","Unsuccessful","0","M","35 to 44","Hispanic","94901","4458929SUPV9262020U0"
"6763413","AOWP","2018-05-15T00:00:00.000","2019-02-07T00:00:00.000","Unsuccessful","0","M","25 to 34","White","94960","6763413AOWP15272019U0"
"6288376","AB109","2018-12-12T00:00:00.000","2019-01-10T00:00:00.000","Neutral","1","M","45 to 54","Black","94947","6288376AB109121102019N1"
"4651680","SUPV","2019-04-17T00:00:00.000","2020-02-04T00:00:00.000","Unsuccessful","0","F","25 to 34","White",,"4651680SUPV17242020U0"
"4651680","REST","2020-01-16T00:00:00.000","2020-03-13T00:00:00.000","Neutral","1","F","25 to 34","White",,"4651680REST163132020N1"
"4651680","SUPV","2019-09-17T00:00:00.000","2020-04-27T00:00:00.000","Termination: Jail","0","F","25 to 34","White",,"4651680SUPV174272020T0"
"4046754","SUPV","2017-07-19T00:00:00.000","2019-04-23T00:00:00.000","Terminated by Court","0","M","25 to 34","Black","94965","4046754SUPV194232019T0"
"3552703","AB109","2019-06-24T00:00:00.000","2019-10-09T00:00:00.000","Transfer: Jurisdict","1","M","25 to 34","Black","94590","3552703AB109241092019T1"
"6483383","PAROLE","2019-05-24T00:00:00.000","2019-08-13T00:00:00.000","Successful","1","M","45 to 54","White","94941","6483383PAROLE248132019S1"
"5193113","REST","2019-09-23T00:00:00.000","2019-12-07T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94903","5193113REST231272019N1"
"5193113","AOWP","2019-10-18T00:00:00.000","2019-12-16T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94903","5193113AOWP1812162019S1"
"2535054","REST","2019-03-11T00:00:00.000","2019-03-22T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94901","2535054REST113222019N1"
"2535054","AOWP","2019-03-15T00:00:00.000","2019-07-02T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","2535054AOWP15722019S1"
"6347374","REST","2019-09-23T00:00:00.000","2019-12-07T00:00:00.000","Neutral","1","F","25 to 34","White","95205","6347374REST231272019N1"
"3463980","AOWP","2017-11-14T00:00:00.000","2018-12-20T00:00:00.000","Unsuccessful","0","M","45 to 54","White","94901","3463980AOWP1412202018U0"
"7192457","SUPV","2019-04-03T00:00:00.000","2019-12-20T00:00:00.000","Transfer: Jurisdict","1","M","25 to 34","Hispanic","94801","7192457SUPV312202019T1"
"3903509","AOWP","2018-09-05T00:00:00.000","2020-02-14T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","3903509AOWP52142020S1"
"9256023","SUPV","2019-03-19T00:00:00.000","2019-09-27T00:00:00.000","Successful, no $$","1","F","35 to 44","White","94949","9256023SUPV199272019S1"
"793674","PAROLE","2019-12-19T00:00:00.000","2020-01-04T00:00:00.000","Successful","1","F","25 to 34","Black","94965","793674PAROLE19142020S1"
"372337","AOWP","2019-09-27T00:00:00.000","2020-02-26T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94945","372337AOWP272262020S1"
"372337","AOWP","2019-09-06T00:00:00.000","2020-02-26T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94945","372337AOWP62262020S1"
"6069395","AB109","2017-03-03T00:00:00.000","2019-04-18T00:00:00.000","Successful","1","M","25 to 34","White","94901","6069395AB10934182019S1"
"9168090","SUPV","2016-01-20T00:00:00.000","2019-02-27T00:00:00.000","Unsuccessful","0","M","25 to 34","White","95037","9168090SUPV202272019U0"
"4115523","REST","2019-08-20T00:00:00.000","2019-11-12T00:00:00.000","Neutral","1","M","35 to 44","White",,"4115523REST2011122019N1"
"4625756","REST","2018-09-18T00:00:00.000","2019-01-07T00:00:00.000","Neutral","1","M","25 to 34","Black","94965","4625756REST18172019N1"
"4625756","AOWP","2018-10-08T00:00:00.000","2019-10-07T00:00:00.000","Successful","1","M","25 to 34","Black","94965","4625756AOWP81072019S1"
"7493418","AOWP","2019-04-10T00:00:00.000","2019-06-16T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94901","7493418AOWP106162019S1"
"599011","REST","2018-10-24T00:00:00.000","2019-03-08T00:00:00.000","Neutral","1","M","35 to 44","White","94901","599011REST24382019N1"
"599011","REST","2019-03-28T00:00:00.000","2019-04-19T00:00:00.000","Neutral","1","M","35 to 44","White","94901","599011REST284192019N1"
"599011","SUPV","2019-05-28T00:00:00.000","2019-06-25T00:00:00.000","Terminated by Court","0","M","35 to 44","White","94901","599011SUPV286252019T0"
"4469486","REST","2020-02-24T00:00:00.000","2020-03-30T00:00:00.000","Neutral","1","F","25 to 34","Hispanic","94947","4469486REST243302020N1"
"7568867","REST","2019-11-22T00:00:00.000","2020-02-28T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94103","7568867REST222282020N1"
"8956530","AOWP","2019-08-09T00:00:00.000","2019-12-05T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94954","8956530AOWP91252019S1"
"1552744","SUPV","2017-01-05T00:00:00.000","2019-04-10T00:00:00.000","Successful","1","M","35 to 44","White",,"1552744SUPV54102019S1"
"1552744","SUPV","2017-04-14T00:00:00.000","2020-04-14T00:00:00.000","Successful","1","M","35 to 44","White",,"1552744SUPV144142020S1"
"2475928","SUPV","2018-06-26T00:00:00.000","2019-11-08T00:00:00.000","Termination: Jail","0","M","45 to 54","Black","94901","2475928SUPV261182019T0"
"2475928","SUPV","2018-08-28T00:00:00.000","2019-11-08T00:00:00.000","Termination: Jail","0","M","45 to 54","Black","94901","2475928SUPV281182019T0"
"9263878","AB109","2016-04-15T00:00:00.000","2019-05-23T00:00:00.000","Successful","1","M","35 to 44","White","94960","9263878AB109155232019S1"
"6364230","AOWP","2020-01-07T00:00:00.000","2020-03-03T00:00:00.000","Neutral","1","M","25 to 34","Black","94571","6364230AOWP7332020N1"
"2150086","SUPV","2018-04-30T00:00:00.000","2019-06-27T00:00:00.000","Transfer: Jurisdict","1","M","45 to 54","Asian","95404","2150086SUPV306272019T1"
"3038679","SUPV","2011-08-26T00:00:00.000","2019-09-09T00:00:00.000","Successful","1","F","45 to 54","White","95448","3038679SUPV26992019S1"
"547731","REST","2019-01-25T00:00:00.000","2019-03-29T00:00:00.000","Neutral","1","F","25 to 34","White","95405","547731REST253292019N1"
"1699971","AOWP","2019-03-20T00:00:00.000","2019-04-18T00:00:00.000","Successful","1","F","25 to 34","Asian","94941","1699971AOWP204182019S1"
"2234558","AOWP","2018-10-08T00:00:00.000","2019-10-02T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","2234558AOWP81022019S1"
"2834246","AOWP","2019-11-13T00:00:00.000","2020-05-07T00:00:00.000","Successful","1","F","25 to 34","Black","94901","2834246AOWP13572020S1"
"3497985","AOWP","2018-11-15T00:00:00.000","2019-10-02T00:00:00.000","Unsuccessful","0","M","35 to 44","Hispanic","94901","3497985AOWP151022019U0"
"6036868","PAROLE","2019-05-20T00:00:00.000","2019-05-31T00:00:00.000","Successful","1","F","65 or older","White","94925","6036868PAROLE205312019S1"
"6036868","REST","2019-03-28T00:00:00.000","2020-05-12T00:00:00.000","Neutral","1","F","65 or older","White","94925","6036868REST285122020N1"
"8232393","AOWP","2019-11-12T00:00:00.000","2019-11-20T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","8232393AOWP1211202019S1"
"9749816","REST","2019-05-17T00:00:00.000","2019-08-01T00:00:00.000","Neutral","1","M","35 to 44","Hispanic","94903","9749816REST17812019N1"
"9749816","REST","2019-10-22T00:00:00.000","2019-10-22T00:00:00.000","Neutral","1","M","35 to 44","Hispanic","94903","9749816REST2210222019N1"
"9749816","REST","2018-05-31T00:00:00.000","2020-02-24T00:00:00.000","Bench Warrant","0","M","35 to 44","Hispanic","94903","9749816REST312242020B0"
"9749816","REST","2019-11-22T00:00:00.000","2020-02-28T00:00:00.000","Neutral","1","M","35 to 44","Hispanic","94903","9749816REST222282020N1"
"7075217","PAROLE","2019-10-16T00:00:00.000","2019-12-06T00:00:00.000","Neutral","1","M","25 to 34","Black",,"7075217PAROLE161262019N1"
"3400403","PAROLE","2019-06-20T00:00:00.000","2019-08-19T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94901","3400403PAROLE208192019S1"
"3187224","SUPV","2019-01-03T00:00:00.000","2019-03-04T00:00:00.000","Terminated by Court","0","M","35 to 44","White",,"3187224SUPV3342019T0"
"8311588","PAROLE","2019-10-02T00:00:00.000","2019-11-05T00:00:00.000","Successful","1","M","35 to 44","Other","94965","8311588PAROLE21152019S1"
"5234963","REST","2018-09-07T00:00:00.000","2019-01-15T00:00:00.000","Neutral","1","M","35 to 44","Hispanic","94901","5234963REST71152019N1"
"5234963","AOWP","2018-09-26T00:00:00.000","2019-06-26T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94901","5234963AOWP266262019S1"
"5234963","AOWP","2019-04-26T00:00:00.000","2019-10-01T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94901","5234963AOWP261012019S1"
"3880604","REST","2018-08-24T00:00:00.000","2019-01-18T00:00:00.000","Neutral","1","F","25 to 34","White","94933","3880604REST241182019N1"
"3880604","AOWP","2018-10-11T00:00:00.000","2019-10-16T00:00:00.000","Neutral","1","F","25 to 34","White","94933","3880604AOWP1110162019N1"
"8428535","AOWP","2016-05-25T00:00:00.000","2019-06-20T00:00:00.000","Neutral","1","M","35 to 44","Hispanic","94901","8428535AOWP256202019N1"
"6150196","AB109","2017-10-06T00:00:00.000","2019-01-21T00:00:00.000","Successful","1","M","25 to 34","White","94903","6150196AB10961212019S1"
"6429399","SUPV","2017-09-25T00:00:00.000","2019-09-19T00:00:00.000","Successful","1","M","45 to 54","Asian","94903","6429399SUPV259192019S1"
"1163132","AOWP","2018-12-10T00:00:00.000","2018-12-26T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","1163132AOWP1012262018S1"
"9393161","PAROLE","2019-10-16T00:00:00.000","2019-10-16T00:00:00.000","Neutral","1","M","55 to 64","White","95820","9393161PAROLE1610162019N1"
"9393161","REST","2019-09-09T00:00:00.000","2019-12-05T00:00:00.000","Neutral","1","M","55 to 64","White","95820","9393161REST91252019N1"
"7939285","REST","2019-11-22T00:00:00.000","2020-02-28T00:00:00.000","Neutral","1","F","25 to 34","Hispanic","94941","7939285REST222282020N1"
"5603691","REST","2018-09-18T00:00:00.000","2019-01-07T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94901","5603691REST18172019N1"
"5603691","AOWP","2018-10-04T00:00:00.000","2019-11-22T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94901","5603691AOWP411222019N1"
"3030872","REST","2019-11-15T00:00:00.000","2020-02-28T00:00:00.000","Neutral","1","M","65 or older","White","94920","3030872REST152282020N1"
"8816469","AB109","2014-12-12T00:00:00.000","2019-03-06T00:00:00.000","Completion/Expired","0","M","45 to 54","Hispanic","94901","8816469AB10912362019C0"
"5605839","PAROLE","2019-04-19T00:00:00.000","2019-06-03T00:00:00.000","Successful","1","M","25 to 34","Other","94947","5605839PAROLE19632019S1"
"9223629","AOWP","2019-01-24T00:00:00.000","2019-02-06T00:00:00.000","Successful","1","F","25 to 34","Black","94941","9223629AOWP24262019S1"
"2423708","SUPV","2017-11-20T00:00:00.000","2019-07-22T00:00:00.000","Terminated by Court","0","M","25 to 34","White","94903","2423708SUPV207222019T0"
"7591065","AB109","2018-02-27T00:00:00.000","2019-06-01T00:00:00.000","Terminated by Court","0","M","25 to 34","Hispanic","94901","7591065AB10927612019T0"
"7079232","SUPV","2019-06-13T00:00:00.000","2020-03-03T00:00:00.000","Transfer: Jurisdict","1","F","35 to 44","Hispanic","94589","7079232SUPV13332020T1"
"4147466","AOWP","2018-06-15T00:00:00.000","2019-10-02T00:00:00.000","Unsuccessful","0","M","25 to 34","Hispanic","94901","4147466AOWP151022019U0"
"235077","PAROLE","2018-12-07T00:00:00.000","2018-12-07T00:00:00.000","Neutral","1","F","35 to 44","White",,"235077PAROLE71272018N1"
"235077","REST","2018-11-19T00:00:00.000","2019-01-22T00:00:00.000","Neutral","1","F","35 to 44","White",,"235077REST191222019N1"
"235077","PAROLE","2018-12-07T00:00:00.000","2019-03-22T00:00:00.000","Successful","1","F","35 to 44","White",,"235077PAROLE73222019S1"
"235077","SUPV","2016-03-21T00:00:00.000","2019-04-08T00:00:00.000","Unsuccessful","0","F","35 to 44","White",,"235077SUPV21482019U0"
"235077","SUPV","2017-09-28T00:00:00.000","2019-04-08T00:00:00.000","Unsuccessful","0","F","35 to 44","White",,"235077SUPV28482019U0"
"235077","REST","2019-08-30T00:00:00.000","2019-11-05T00:00:00.000","Neutral","1","F","35 to 44","White",,"235077REST301152019N1"
"8712808","AB109","2017-07-31T00:00:00.000","2019-07-23T00:00:00.000","Completion/Expired","0","M","35 to 44","White","95688","8712808AB109317232019C0"
"248117","SUPV","2020-03-25T00:00:00.000","2020-04-28T00:00:00.000","Unsuccessful","0","M","25 to 34","Hispanic","94901","248117SUPV254282020U0"
"4228961","AB109","2014-12-16T00:00:00.000","2019-03-06T00:00:00.000","Completion/Expired","0","M","25 to 34","Hispanic",,"4228961AB10916362019C0"
"8377557","AOWP","2019-07-05T00:00:00.000","2019-10-15T00:00:00.000","Unsuccessful","0","M","25 to 34","Hispanic","94947","8377557AOWP510152019U0"
"3843975","REST","2019-09-23T00:00:00.000","2020-03-17T00:00:00.000","Unsuccessful","0","M","25 to 34","Black","94947","3843975REST233172020U0"
"3843975","SUPV","2020-03-25T00:00:00.000","2020-04-02T00:00:00.000","Unsuccessful","0","M","25 to 34","Black","94947","3843975SUPV25422020U0"
"7349362","SUPV","2016-04-20T00:00:00.000","2019-02-19T00:00:00.000","Successful","1","M","25 to 34","White","94949","7349362SUPV202192019S1"
"9110634","SUPV","2019-05-31T00:00:00.000","2019-09-24T00:00:00.000","Bench Warrant","0","F","45 to 54","White","94965","9110634SUPV319242019B0"
"7607957","PAROLE","2019-03-27T00:00:00.000","2019-08-05T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","7607957PAROLE27852019S1"
"6014829","SUPV","2019-02-26T00:00:00.000","2019-06-07T00:00:00.000","Bench Warrant","0","M","25 to 34","White","95110","6014829SUPV26672019B0"
"4972603","SUPV","2015-12-04T00:00:00.000","2019-01-02T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94965","4972603SUPV4122019S1"
"3246706","AOWP","2019-09-03T00:00:00.000","2019-12-21T00:00:00.000","Successful","1","F","45 to 54","White","94901","3246706AOWP312212019S1"
"1208384","PAROLE","2019-01-02T00:00:00.000","2019-02-19T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","1208384PAROLE22192019S1"
"9586866","AOWP","2018-10-30T00:00:00.000","2019-02-20T00:00:00.000","Neutral","1","M","45 to 54","White","94901","9586866AOWP302202019N1"
"5583849","PAROLE","2019-03-27T00:00:00.000","2019-04-22T00:00:00.000","Successful","1","M","45 to 54","Black","94947","5583849PAROLE274222019S1"
"9443907","SUPV","2018-12-11T00:00:00.000","2019-09-19T00:00:00.000","Unsuccessful","0","M","55 to 64","Hispanic","94901","9443907SUPV119192019U0"
"918037","REST","2020-01-27T00:00:00.000","2020-03-17T00:00:00.000","Neutral","1","M","35 to 44","Black","94808","918037REST273172020N1"
"5195050","SUPV","2017-02-22T00:00:00.000","2019-11-12T00:00:00.000","Successful, no $$","1","M","25 to 34","Hispanic","94901","5195050SUPV2211122019S1"
"7210334","AOWP","2019-07-11T00:00:00.000","2019-08-22T00:00:00.000","Neutral","1","F","25 to 34","White","94956","7210334AOWP118222019N1"
"7210334","REST","2019-06-21T00:00:00.000","2019-08-26T00:00:00.000","Neutral","1","F","25 to 34","White","94956","7210334REST218262019N1"
"7210334","AOWP","2020-02-05T00:00:00.000","2020-03-12T00:00:00.000","Bench Warrant","0","F","25 to 34","White","94956","7210334AOWP53122020B0"
"4249825","AOWP","2018-09-20T00:00:00.000","2019-10-09T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94903","4249825AOWP201092019N1"
"1696128","AOWP","2019-08-21T00:00:00.000","2019-10-23T00:00:00.000","Successful","1","M","55 to 64","White","94947","1696128AOWP2110232019S1"
"6498184","SUPV","2019-05-24T00:00:00.000","2019-07-19T00:00:00.000","Unsuccessful","0","M","18 to 24","White","94903","6498184SUPV247192019U0"
"9459394","REST","2020-01-16T00:00:00.000","2020-05-18T00:00:00.000","Neutral","1","F","35 to 44","Hispanic","94965","9459394REST165182020N1"
"8114979","AOWP","2019-07-15T00:00:00.000","2019-12-27T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","8114979AOWP1512272019S1"
"7442640","REST","2018-11-07T00:00:00.000","2019-02-13T00:00:00.000","Neutral","1","M","35 to 44","Hispanic","94903","7442640REST72132019N1"
"7442640","SUPV","2018-10-23T00:00:00.000","2019-07-17T00:00:00.000","Bench Warrant","0","M","35 to 44","Hispanic","94903","7442640SUPV237172019B0"
"7442640","AOWP","2018-12-20T00:00:00.000","2019-10-09T00:00:00.000","Neutral","1","M","35 to 44","Hispanic","94903","7442640AOWP201092019N1"
"4873790","AOWP","2018-11-27T00:00:00.000","2019-10-09T00:00:00.000","Successful, no $$","1","F","18 to 24","Black","94941","4873790AOWP271092019S1"
"3883625","REST","2018-09-07T00:00:00.000","2019-02-25T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94903","3883625REST72252019N1"
"8702680","PAROLE","2018-11-16T00:00:00.000","2018-12-13T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94901","8702680PAROLE1612132018S1"
"2356350","AOWP","2019-06-28T00:00:00.000","2020-02-20T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94904","2356350AOWP282202020S1"
"7606448","AOWP","2018-12-07T00:00:00.000","2019-02-28T00:00:00.000","Successful","1","F","55 to 64","Hispanic","94949","7606448AOWP72282019S1"
"9539726","REST","2020-01-27T00:00:00.000","2020-03-17T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94901","9539726REST273172020N1"
"7540560","SUPV","2014-05-16T00:00:00.000","2018-12-12T00:00:00.000","Unsuccessful","0","M","25 to 34","Hispanic",,"7540560SUPV1612122018U0"
"2929512","AB109","2018-11-15T00:00:00.000","2020-03-07T00:00:00.000","Successful","1","M","45 to 54","White","94960","2929512AB10915372020S1"
"9614284","REST","2019-09-16T00:00:00.000","2020-01-24T00:00:00.000","Neutral","1","M","25 to 34","White","94901","9614284REST161242020N1"
"9614284","REST","2020-03-06T00:00:00.000","2020-03-26T00:00:00.000","Neutral","1","M","25 to 34","White","94901","9614284REST63262020N1"
"2412809","AOWP","2018-09-06T00:00:00.000","2019-05-24T00:00:00.000","Unsuccessful","0","M","25 to 34","Hispanic",,"2412809AOWP65242019U0"
"2060747","AOWP","2018-06-13T00:00:00.000","2019-10-09T00:00:00.000","Unsuccessful","0","M","25 to 34","Black",,"2060747AOWP131092019U0"
"835432","AB109","2014-12-11T00:00:00.000","2019-03-06T00:00:00.000","Completion/Expired","0","M","25 to 34","Hispanic","94947","835432AB10911362019C0"
"740555","SUPV","2016-04-22T00:00:00.000","2019-04-08T00:00:00.000","Successful, no $$","1","M","55 to 64","Asian","94901","740555SUPV22482019S1"
"7965326","SUPV","2017-04-26T00:00:00.000","2019-09-11T00:00:00.000","Successful, no $$","1","F","25 to 34","White","94901","7965326SUPV269112019S1"
"3615974","REST","2013-03-29T00:00:00.000","2019-02-26T00:00:00.000","Unsuccessful","0","M","25 to 34","Hispanic","94941","3615974REST292262019U0"
"3615974","PAROLE","2019-05-10T00:00:00.000","2019-05-10T00:00:00.000","Neutral","1","M","25 to 34","Hispanic","94941","3615974PAROLE105102019N1"
"3615974","PAROLE","2019-09-26T00:00:00.000","2019-11-27T00:00:00.000","Unsuccessful","0","M","25 to 34","Hispanic","94941","3615974PAROLE2611272019U0"
"8196355","AOWP","2019-02-04T00:00:00.000","2019-02-21T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94947","8196355AOWP42212019S1"
"8196355","AOWP","2019-07-22T00:00:00.000","2019-08-26T00:00:00.000","Successful","1","M","25 to 34","Hispanic","94947","8196355AOWP228262019S1"
"8100255","SUPV","2019-06-25T00:00:00.000","2020-02-04T00:00:00.000","Bench Warrant","0","M","45 to 54","White","94707","8100255SUPV25242020B0"
"4711847","AOWP","2018-09-06T00:00:00.000","2019-10-25T00:00:00.000","Successful","1","M","35 to 44","Hispanic","94901","4711847AOWP610252019S1"
"9238913","REST","2019-07-08T00:00:00.000","2019-09-09T00:00:00.000","Neutral","1","F","45 to 54","White","94930","9238913REST8992019N1"
"5949051","REST","2019-04-08T00:00:00.000","2019-06-14T00:00:00.000","Neutral","1","M","25 to 34","White","94903","5949051REST86142019N1"
"448409","SUPV","2014-10-10T00:00:00.000","2019-09-25T00:00:00.000","Prison","0","M","25 to 34","Hispanic","94901","448409SUPV109252019P0"
"448409","AB109","2019-09-19T00:00:00.000","2020-02-18T00:00:00.000","Completion/Expired","0","M","25 to 34","Hispanic","94901","448409AB109192182020C0"
"3948239","REST","2019-06-21T00:00:00.000","2019-08-26T00:00:00.000","Neutral","1","M","35 to 44","White",,"3948239REST218262019N1"
